,Message,Target
11638,.a scan for your tumblr happy,1
11639,Have you ever stepped on a slug by accident? I just did  I hate bugs,-1
11640,_bdml big storm here yesterday and last night. But a bright new day this morning here,0
11641, You never answered your DM I sent you....   I need your info...,0
11642,.Thanks happy,1
11643, Thanks,-1
11644, hmmm toughie! haha you are so alike to tom with all these questions  ****,0
11645,my family went to the beach while i was at the pool with a friend and now i am stuck in the house till they get back.,1
11646,Chillin.. Uploadinng The Videos I Took On [MySpace].  The Showw Was Awesomme!,1
11647,You know who helps me almost everyday?  ,0
11648,Not a bad back 43. Piss poor front tho. 90 still unbroken,1
11649,I haven`t gone sheesha smoking in a loooong time  Maybe tomorrow? > *starts planning*,0
11650, good weather reminds me..I read your post on Sugar cane juice n other things..This weather calls for some of those things!,0
11651,  YAY! I love new ppl! WOOOOO!!,1
11652,Anyone plan on revolutionizing real estate this week?,0
11653, Headed back to Baltimore tonight,0
11654,listening to i can`t wait - akon feat t pain . i love this song,-1
11655,U4v9rr I wish I had noted the gentleman's name unhappy  but if you find out who he is,-1
11656,i thought payday was today but its on saturday  so happy hour wont be happening today lol...thank goodness its friday tho !!,0
11657, yeah whatever...in your twisted mind maybe! ;) LOL  ... oh wait that`s mine too!!,0
11658,is finally allowed to go out,1
11659,_carter Hey Brian Littrell is there!! He doesnt really like this kinda pages rigth?  kisses! I loev you guys!,1
11660," how dare u? after all the love making we`ve made over email, im a stranger? u never replied",0
11661, Hayley Williams is pretty much amazzing,-1
11662, much appreciated happy,1
11663, says  on .1,0
11664," I have both her CDs and know them both by heart. Really, Tal, you think you can intro ME to country music?!",-1
11665, All Pret-a-manger & some marks & spencers stores in the UK donate their food at the end of the day. Most lock their bins,0
11666,0 motivation to study unhappy  ,-1
11667," Morning! I saw that! Ridic!  Not only insane but stupid, esp in this weather! So glad we don`t have to do that!",-1
11668,*shriek* Bee almost flew here from window. I`m not afraid of spiders or zombies in my dreams..But I run when bee is in same room with me.,0
11669,Did you notice? There is no killings of RSS / BJP workers in another Southern State? CM is dismantling Xtian infra in Munnar?,1
11670, oh! that`s my baby picture. i try to convince myself i`m still that cute. heheh.,1
11671,By-polls: retains Kanthi Dakshin,0
11672,I`m still at the mothers day lunch at my uncles house. Having a nice time!,0
11673,it's only been a few days since their promotion ended but i'm already missing her so much unhappy  .1,-1
11674,back from taking jarid to the airport  but looking forward to meeting my new nephew in 5 days.,0
11675, i wanted to come to BZ this summer :/ not so sure anymore... a teacher`s life in the summer SUCKS,0
11676,A initiative helps generate shield in Sundarbans. ,0
11677,Also please send prayers and sympathy because my favorite ball dress doesn't fit my boobs crying  ,-1
11678, Ram Madhav tells .1,0
11679,Am going to get some tattos when i get paid  Jack,-1
11680,Her back unhappy  ,-1
11681,JUST GOT BACK 4RM A LONG WORKOUT AT DA GYM  ....,0
11682,my car is broke,1
11683,Your life is a reflection of the way you think. If you change the way you think,1
11684," It was indeed, an excellent movie.",-1
11685, I will go to sleep now. Might be awakened early w/breakfast tray from my `spark` & my `joper` w/their Dad`s help,0
11686,wishes Dave Gilmour and Roger Waters would re-unite for a Pink Floyd concert,0
11687,Now I need to change my monitor,-1
11688, I`m not either. We should have went out *snicker* Although I am enjoying listening to RR and my beer,0
11689, yay about breaking 200!,0
11690,"Awh, thank you for your nice replies! Its so different, its scary so you`ve made me feel better!!",0
11691,Hiya!!! I am good thanks..how`s yourself..doin anything nice today?,1
11692," I think you were dreaming that!  However, my memory does suck so maybe not",-1
11693,I also shall be missing Lauren when she goes for a week,0
11694, says SL Rao. ,0
11695, Thanks,0
11696, I know but the wait will be worth it - November just seems so far away at the moment  ;),0
11697,pengen nonton Friens of mine comeback show di prost beer house kemang besok.. tapi ga bisaaaaaaaaaa..,-1
11698,I see I see,1
11699,G`night world. Vacations have to end some day.,-1
11700,100 Followers  Bom Dia!!,1
11701,Oh my poop. Stupid Twitter won`t let me put up a new picture.,1
11702,Chaos in over call for secret vote. ,0
11703,Sitting at my kids school listening to moms discuss their daughters becoming women. I feel unsafe.,1
11704,Stupid kubuntu keeps on freezing on me. I thought linux never freezes,-1
11705,*sighs* My head hurts.  Does anyone know if you can mix Benadryl with Claritin if you`re already taking it with Sudafed?,1
11706,"is mixing Techno, Progressive and Tance with Ableton Live for Ben Vapid`s birthday  #Ableton",0
11707,way to not wait for me at my locker nd then just pass me in the hall nd not say anything,0
11708, i would say no bc its so overcast  but if it gets sunny again then yes!,0
11709, army blocks key highway. And civilians are suffering. ,0
11710, ended up force rebooting.,0
11711," Btw, I smile everytime I see ur smiling face on ur profile here. 'Grins'  **** ur cute.",1
11712,"finals tuesday and thursday, home friday",-1
11713,looking forward to body works today,-1
11714, nope i have a fifth generation ipod classic  it likes to be dumb,0
11715,"You`re never alone Just when you think no one cares, you realize that there` always one person you cares for you",0
11716,Just chillin~ it's a bit quiet tonight on my tough luck unhappy  what about you??,-1
11717,Star Trek in HD.... I`m impressed.... Beam me up Spotty!,0
11718,  I saw you in the facebook live chat... but you will have to answer my question the next time  !,-1
11719,"just rocked home from maccas, and now signing a petition for big bang to tour aus  LOL",0
11720," Poor Jon, I feel for you dude   Eat some chocolate, that`ll make you feel better, oh & some ice cream - YUM!!!",0
11721, - Well (as you can see) I`ve been blah blah blahing so much...yep. I forgot. I`m sorry   But...I`m here!,0
11722,Just woke up from nap and then ate nasi padang and pisang cokelat,1
11723, congratulations ! you guys finish a month earlier than we do. booo,0
11724,Damn you both,-1
11725,happy mothers day mum,0
11726," For the record, Madina Lake played your song third.  At least your enjoyed The Audition though?",0
11727, tysm but i just made +uploaded one so its okay! but lol im looking thru your pics now  il the just wanna **** **** up one lmao,-1
11728,EVERY time I think that my skin is getting better,1
11729,The middleman (or conman) nephew tapped to bribe election commission officials. ,0
11730,"Launching fitness video blog with  next week, featuring Polar watches, can`t afford  `s 6 weeks, video every day!",0
11731, I can`t go to the grocery store on an empty stomach. That`s trouble! I wanna see ur show but not sure ill get to  let u kno,1
11732,I understand that look sad ,-1
11733,Waiting for Hetzner to fix my server... Seems like Interspire SendStudio caused the problems,-1
11734,woo well done nadine,1
11735,Few takers in for Mamata's Torsa plan. ,0
11736,? I had great time in Boston. Thanks to my baby girl.   http://plurk.com/p/rplmy,1
11737,http://twitpic.com/66vau - Help me find my mising pugsly,0
11738,Can`t wait for this weekend...I need a break,0
11739, Oy.  Get checked for ulcers please please please.,0
11740,wont be able to stream tonight i'm sorry guys unhappy ,-1
11741,rt :  ughhhh got **** pulled over for talkin on my cell in a school zone  **** HIGHLAND PARK POLICE rude ****,0
11742,I think it`s unfair I have to miss the sun  all places of work should be closed an writing essays should not be allowed when it`s sunny!,1
11743,This morning I rode behind a guy with a bird cage containing a plastic Tyrannosaurus rex attached to his bicycle. I couldn`t get a photo.,0
11744,Back home from the Wookie household. Now to dive into edits on Nemesis.  Or maybe I should work on Dusk of Death. Hmm...,1
11745, LOL! No worries  You wanna take care of tickets? I can do a $$ EFT or whatever...,1
11746,Sitting @ home sick.... wish this cold wuld go away.... start skool mon!!! yay!!!! not so much,1
11747, thats terrible  I enjoy being with you every minute!,0
11748,"Talking to my good friend Neika on myspace... I used to be friends with her, then hated her, and now am great friends with her again!!",0
11749," saw a whole lot of your stuff at Africa Joy Casterbridge Farm, White River in Mpumalanga.was quite thrilled to see ur stuff",1
11750,Eu to com fome,0
11751," i love you , too",-1
11752," it`s working now,IT`S OKAY!",0
11753,".up cï¿½m on anh  ko the chiu no~i noi nhï¿½ Tifa roi :-D, thang Cloud danh dam gi mac ke no :'>",1
11754,lexxxxxy unhappy  youre too nice to me instant message really not eek  ,-1
11755,screw it lemme click on a ticket. preetttty sure i can make it. might not make it for vermillion lies opening tho,-1
11756,"It`s 6.30pm - sun is setting soon, and i should be setting off soon too! Grab some dinner and catch sitcoms!",1
11757, Waaaahhh! So sad     Let me know when ur next down this way!,0
11758,"I don`t care about netsexor cams or the route to heaven, however, #lobster sounds super good.  I`m almost tempted to go get some.",1
11759,Hopes every1 had a nice mothers day!,-1
11760,I want fun plans this weekend unhappy ,-1
11761,photomedia ASSIGNMENT! thanku mum for the tea  thanku shower for making me feel clean!,1
11762, I heard about your reply! im so jealous! kevin is my favorite! haha,1
11763,the food in the oven is still frozen. seems I have to advance the clock from flashing 12:00 to make the oven work,-1
11764," is what it takes, I am soooo dragging his **** up there!",0
11765,yeah so Prom Night is now the Craft (good movie),0
11766, Just saw you on ABC News - wife and I are having a 'discussion' as to where you were. Nunawading or elsewhere?,0
11767,Jinxed myself! **** system upgrade didn`t stick... Starting again,-1
11768,And he said it silence  in Morgan Freeman's voice happy,1
11769,Liked 'I quit smoking in September of last year after 40 years - I hope one day I won`t miss it  snivel whine' http://ff.im/-3nVYG,-1
11770,Happy Mother`s Day to all the Mums,1
11771, I bet this would`ve been fixed if I could`ve called up  on the phone and explain this whole situation. Jeez.,1
11772,should probably do some house work  for my mummy think id better. would cook dinner but im a **** cook lol ****,-1
11773,happy star wars day,-1
11774, oh ****!!,0
11775," Well, just catching my little piece of it - but I`m all for sharing",1
11776,feels really weird today.,0
11777,Enjoyed the new Star Trek movie last night.  I want to see it again!    Up and ready to work... on SUNDAY!  BLAH!,-1
11778, I`m glad you`re little Prissy is doing well. It`s obvious how much you love her w/the treatment she`s getting,-1
11779, It`s time to face the truth - expat Indians are practically Americans.,0
11780, thanks.. but im not sure im comfortable with such a sudden surge.. will be difficult to keep in touch with every1..,1
11781,NIA takes over investigations into Bhopal-Ujjain  train IED blast case,0
11782, still strict,-1
11783," I hope you have someone to spell you so you can wander a bit! Man, I feel like signing off Twitter for a couple of days.",0
11784,OMG I'M SO HAPPY!!  new video about ma bigbang babies happy,1
11785, savours civic win and Congress loss. ,0
11786,"Patay na pala si Pat Morita, the sensei on Karate Kid. 'Wax on, wax off.'  http://plurk.com/p/x2gey",0
11787,I WAITED FOR U unhappy ,-1
11788,i miss you,-1
11789,why did I ever delete my twitter?,0
11790," Thanks, thought that may have been the case  chap here doing awful job of Addicted on BGTalent.....",-1
11791,State Bank of India Q3 profit more than doubles to Rs 2,0
11792,My story on a 100-yr-old treasure from streetsmart Bengal (,0
11793,Missing Nate more than usual tonight,0
11794, not sexy with 2 tubes sticking out of my stomach  but thanks !,-1
11795, I forgot to put something  on that is very essential to my day.,0
11796, It is a recession,-1
11797,_gaba haha I think we should let the topic drop now. a quick poll would settle the matter if you don`t believe me,1
11798,  rompes mis ilusiones con lo de thrasher haha,1
11799,getted crunk of budweiser with the fam bam,-1
11800,Nadu Governor invites Edappadi K to form government at the earliest.,0
11801, Tell me about it,1
11802,"jfc, it needs to be the 23rd. i will have been graduated, and i ended up getting AWESOME hook-ups for FTSK and Rocket. so excited!",-1
11803,Practice was a beast today. Not going to see Julian tonight,0
11804,Missing everybody  http://myloc.me/21S1,1
11805, haha. Booked my lie in last night. Just woke up. Must have needed it!!,0
11806,http://twitpic.com/4wppg - Oh yeah  Bring on Morning tea tomorrow.,-1
11807, where my terri go?,0
11808,"  Hew how u been????Srry I haven`t posted a vid in forever,I feel guilty lol,so in the next few days hopefully",0
11809,Wants to go home with the seniors,1
11810," yeah haha, may the 4th be with you",1
11811, ahhhhh from work,-1
11812,ug i think i blew my phone interview  i like them!,0
11813," it`s called dirt, go take a shower! jk",0
11814,Midnight ice-cream weather! So **** bored,0
11815,coffee time,0
11816," my hubby.  promised job promotion so we didn`t move, signed a new lease n they withdrew the promotion...",1
11817,Bounty on Savarkar on Yamuna damage bill,0
11818, I wish I could see that first hand,0
11819,there.  She says it gives her an excuse to sleep in the other bed! LOL  They`re different sizes or I would have switched them for her.,1
11820,you got to rest,-1
11821," bahaha.... tax folder and phone books, they have such double meanings",0
11822,How govt slipped in secrecy clause over by companies. ,0
11823,**** i missed `s blogtv  i hope it was funsies?,0
11824," will do  it`s only ï¿½34.99 on play.com, so might just buy it, it certainly looks and sounds good enough! i`m excited for it lol",-1
11825,Driving home listening to Prince,0
11826,I have nothing witty to say,-1
11827,Been streaminuteg for 45 minute not understanding a thing and still.. unhappy ,-1
11828,at MKG 3 now. and all alone,1
11829," did you go out last night???? My Girls` Night In was fab, everyone made an effort dressing up",1
11830,Had a fun welcome back to taping! first day for happy  Mainit. Pawisan. Dirty. I really miss this,1
11831,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone,-1
11832,photography class over summer cancelled. going somewhere i dont want to and missing the spring game  and no email from eric swist,0
11833, I`m pretty sure that was like 100 exclamation marks,0
11834,it doesnt matter anymore..U got to learn how to be nice,0
11835,i had a dream that i was going to my graduation & i started crying...then i went home to take a nap & missed it...then a bee stung me...,0
11836, leuke droom. Dat werd dus stand-up comedy?,-1
11837, Nothing like 'RocknRolla' which is another good film with rock in the title,0
11838,Watching scary movies with Ruby and Michael,0
11839,Star Trek movie: riveting. Soundtrack: superb. Overall experience: fantastic. Alyssa jumping at german shepherd: priceless.,0
11840, Oooh but your not coming to Perth  that sucks but you still Rock!,1
11841,"Planning to install Windows 7 tomorrow, so probably no new posts for another few days at least",0
11842, Thanks,0
11843, hush...stop teasing,1
11844,Cong to boycott PM in Parliament over raincoat remark; will coordinate with other parties,0
11845, oh optician! how did i not think of that. thanks,-1
11846, but you look soooo cute sunburned baby!!!,0
11847, talk about drool - the Canon EOS 5D Mark 2 is *amazing*.  Too bad it costs $2k...  http://tinyurl.com/63qoz4,1
11848,I've been trying to bank sleep all week happy  I doubt I'll be able to sleep Friday or Saturday night,1
11849," yea, it`s looking like we may be a no-show  I havnt been able to get out of my art/sci obligations.",-1
11850, awwh. I was kinda hoping Jack would get the banana highlights back,1
11851,Happy Mother`s Day to all mothers including my own mom!,0
11852,"found a swing set for sale 2 blocks from home, super cheap. I want it 4 my kids but no one is answering the phone # listed",0
11853, You are so lucky you get to travel.,1
11854,"finally finished my mom`s card. took so long getting all the pictures! it looks good though, i`m happy & can`t wait til she sees it",1
11855,June 5 - June 16 unhappy  ,-1
11856," we have annual passes to Universal and LOOOVE it!  I love disney, but I dont know that I would do it in the summer!!!",1
11857, I LOVE PD! So **** good! I wanted to try something new...I give it 2.5/5 stars. It`s meh.,0
11858, LOL yeah ima mama  thanks. happy mama`s day and lakers day! i love it!,0
11859, Me too,-1
11860,my phone still doesnt tweet,0
11861,Why a list may not be a good idea. ,0
11862, Much appreciated happy,1
11863, then that's no living at all,0
11864,Im trying to make my MySpace look good. Check it in about 30 mins and leave me a comment,1
11865,Smart cars are the most worthless cars ever made. & it makes me sad how many of them I see anymore.,1
11866,"I was on time three shifts in a row.  but I woke up at 840 and work`s at 9. five minutes late, ugh! -_-",-1
11867,bored. cold. tired. lethargic feeling. Man! great holiday monday!,-1
11868,get it right! I think I am obsessed with Hydes` voice @_@  I`ve chosen a guitar song to learn for the summer! Time to perfect picking!,1
11869,only gets spam in her college email account now. What a way to rub in graduation.,-1
11870," haha i told you, it`s not important",-1
11871,Love this!,1
11872, woot!! you go girl,1
11873,Thank you crew happy.3,1
11874,Never give up on the things that make you smile happy,1
11875,Agriculture sector to grow at 4.1 per cent in the current year up from 1.2 per cent in 2015-16: ,0
11876,sad  I don't,-1
11877,Happy Mother`s Day mom,0
11878, the honesty`s to much...........  Sorry couldn`t resist;),-1
11879,  Good morning to you too! Hope you have better weather today.,1
11880,Rock fossils in have clue to on Earth. ,0
11881,Supreme Court wants to know if exchange of notes has been stopped before March 31 deadline. ,0
11882, Byron in 3 weeks,1
11883,i bit my lip...hate it when i do that.,0
11884,For first time in 3 decades,0
11885,I feel like I`m on alott of drugs,1
11886, me too,-1
11887,"Allergies  sun is out, wearing shorts.  Stuck with my advisory the whole day.... This should be boring. Except fun. If people make it fun?",1
11888,"i cant believes its already Monday, the weekend went by soooo fast, keeping my fingers crossed that will too",1
11889,waiting for 5pm to go for a drink with ones out of work because Belinda leaving today  at least the sun is shining for her!,-1
11890, vll iwas mit kï¿½se,-1
11891," when you come to me for plastic surgery, I hope you don`t get in a car accident 6 days later",0
11892, WHEW!  I`m just going to focus on family time and more swim suit shopping for the rest of my vacay! Thanks for the kind words,0
11893," true true, I`m writing atm, trying 2 b coherent about the last 4 yrs&string narratives through it but my meats rotting nicely",0
11894,wondering why random people are following me! ive only been to houston  im in Sydney now babes...,1
11895,I am perfectly happy being single .. Until I see a happy couple :(KISSES TheFashionIcon,-1
11896,Supreme Court asks poll panel if security of needs to be tested,0
11897,"off to mothers day brunch with the gang. YAY!!!!! It`s not the Zoo, but should be just as much fun.",0
11898, I just noticed that  They are so ridiculous,-1
11899, yeeeeemp  same time like yesterday,1
11900,happy mom`s day.  i haven`t bought a present for my mom yet. what should i get her?,0
11901,Bihar CM cites siltation threat of barrages on National Waterway. ,0
11902,"Actually, I think I`ll be more upset if I lost my data for Cake Mania 3. I was pretty far into the game",0
11903,i love mason and miss mason unhappy ,-1
11904,St joe is dirty.,0
11905, it`s saying that it is the wrong link-it cannot find the address.,1
11906, i feel you girl,0
11907, says .7,0
11908,Spending quality time with my family! God knows I need this right now...,0
11909,He put a **** mohawk in my son head.....he just killed my vibe as always,0
11910,my skype is - laqueshaa (just cuz everyone else is saying theirs  and i`m such a loner D,0
11911, FIR registered against UP minister over gang rape  sexual harassment,0
11912,got a rad new t-shirt from my aunt. Made from some cool shiny shiny pink material.,-1
11913,to all members of CF! check your facebook in computer immediately. a sweet video from Gulardi is waiting for you all. made me teary,0
11914,    eeek!! Your coming!!!! Im soo excited to see you on Thursday!!,-1
11915, dunno if i`ll see you,1
11916, there will be more figures happy,1
11917, I bet The media's one-sided view of Tim Tams surprisingly was the alt-right roar extreme droll Fad unhappy ,-1
11918,Get all the latest  fastest updates on throughout the day here: ,0
11919,Getting my hair done...missing him,0
11920,_Guy Me neither  But itï¿½s getting better,1
11921,Happy belated birthday :)Another duet of you and Amaal is much needed,1
11922,Superstar thanks so much for the kind words! Look forward to seeing you soon buddy smile,1
11923, *hugs* why?,1
11924, YEP  it`ll be awesome to the max =] haha,0
11925,I took my antibiotics and I still feel like ****,-1
11926, yup!  Now I can join in on the nin access fun!,1
11927, but Today mtv does not allow us to vote,-1
11928, i want to adopt him,1
11929,i`m addicted to home,0
11930, - call her.  She will be surprised.,1
11931,Your body hears everything your mind says. Be kind,1
11932,I wish I can see clips of your show that you hosted. Hottie Shawn in the 80`s! and yes your still a Hottie!,0
11933," Penguins win in OT, probably why you were busy.  One more game to win.",1
11934, home-cooked food,0
11935, And on Wednesday I`ll get my government paycheck.  It`s like we just swap money...,0
11936,you know you`re working to late when you hear about the sun setting via twitter,1
11937, we're also making centuries,0
11938,Building the radio studio from which we`re going to podcast from. It`s for our foundation called the Insight Foundation,0
11939," for sure  ...suprisingly addictive tho, i only just signed up after months of trying to resist.",-1
11940, says Prasun Chaudhuri. .1,0
11941, on 14th of may we exist 5 years!,1
11942,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this.2,1
11943, the vid-link is not working  but snatched some people to follow off your list ;P,0
11944,Just woke up. Making breakfast,1
11945, I REEEALLY wish I could be there  haven`t been n a while.what`s goin on down there lately?,-1
11946, EpiCentre Wheelock Place - tourists only..,0
11947, Borat is just so **** quotable.   ++ do you want the link to it?,1
11948," I am in Kuala Lumpur. And I know I vanished, haha! I broke up with my last boyfriend, that`s why I`m back!",-1
11949,"My smartcard fell out of its holder when I was going home today. If anyone finds it, please tell me",1
11950," MUAHAHAHHAHAHA...   well, maybe they think I`m crazy or something. I haven`t scared  yet though",-1
11951,Lexy add me here..... I can`t locate your handle for whatever reason,1
11952,the voter paint just peeled off my skin. or maybe my skin just peeled off with the voter paint,0
11953,putting 3 new consultants to work this week. it`s a good feeling!  congrats on your offers,0
11954,Ahhh feel sorry for that little girl  can`t watch her crying ****,-1
11955, http://bit.ly/3oRh6 << i miss music like this,0
11956,Finally at home,-1
11957,So sad they discontinued my sesame tofu salad at trader joes,0
11958,NOT excited for 32 people reservation in the morning  **** LOVIN halo3 right now for sure too,1
11959,"off to school, the home for some AP studying!",1
11960,$y_Spitta Was caught in traffic around the Howlin Wolf for about 30mins. I was wondering WTH was going on.....musta been nice!,0
11961,Veronice and Jughead! happy,1
11962,"off to the land of pillows and blankets... mm, and the fan up on high... and did I mention the blankets? my favorite time ever.",0
11963, no offence :)** Don't want to hurt anyone. All i,1
11964,Currently standing outside the shard with a bag full of empty bottles because I came to work with tom today happy,1
11965,We,0
11966,"turns 26 on june 22. no more a youth   shelton for my bday is going to snag me a piece of mancandy. miss u everyday, my hot chocolate <3.",-1
11967," well, if Twitter was $1 a year, I think it`d be a lot easier to monetize than at $30  Less need for differentiated pay/nopay.",1
11968, oh cool you`re gonna be in van ? thats cool i live in victoria. well ur pree awesome girl,-1
11969, can't wait for those revealing qa's. happy,1
11970,Everything is a choice happy,1
11971,Is thinking about enrolling at the School of Fashion and  Arts (SoFA) or Style Studio in Makati. Kikayness eto!,1
11972,"I tripped over a rubbish bin at Warehouse Stationary just before. Not a great Mothers` Day so far, but I`m thinking it will improve",1
11973," are you getting my messages or do you have to add me to recieve them, soz I`m new to this",0
11974, The sweet Swiss Toblerone does his best to come soon and meet fabulous Rita in Chichester,0
11975,yes jenniessi? ,-1
11976,When your online crush comes to the meet-up without their Snapchat filter unhappy  .1,-1
11977,Apparently it`s #starwarsday,1
11978,sad.. Daniel is leaving Florida now.. just gave him a big hug,0
11979,stay cool ,1
11980,My cankle is sore.,0
11981,Never got round to buying the ice creams in work- took a call from my lawyer which knocked me off kilter,1
11982,Sixth spot not applicable Team! Higher pa! :)KISSES TheFashionIcon,1
11983,Ready for tomorrow. My mommy will get her gift for Mother`s Day. Hope she LOVES it!,0
11984,My back hurts,0
11985,unhappy  let's fight all those kids ,-1
11986,"  Chocolate-flavoured **** spread (with applicator) eh?  Perfect just what I`d been looking for, thanks",1
11987,"All alone in this old house again.  Thanks for the net which keeps me alive and kicking! Whoever invented the net, i wanna kiss your hair!",1
11988,_Hisashi Mï¿½y em mï¿½ torrent thï¿½ bï¿½ ch? trï¿½n nhï¿½ ?ang Thiï¿½n Long l?i ch?y xu?ng ?i?u tra,0
11989,The Hindu undercurrent that led to surge. My story from Feb.  ,0
11990, Oh no! Dreadful thought! Won`t you get to spend any time blipping at all next week then?,1
11991,ugh i miss my baby crying ,-1
11992,_erika oh oh! that`s a nice song!  yeah! You ain nuttin budda hawndog!,0
11993, the sun is shining happy,1
11994,goin to bed,-1
11995,i give uppp a hour of tryin to tlk to   i love him but my minutesss lol,1
11996,678 triple 98212,0
11997,Uttar Pradesh (leads/trends) 103/for03 55 26 18 Others for ,0
11998,only 1 person online on MSN. I feel lonely,-1
11999, ****.   i hope you made sure it`s okay. D:,0
12000,_au see i never got kyile.. not then not now ... see I must have some taste,1
12001,I went to prom tonight.  My hair was cooler this time around...and I did it myself for free.,0
12002,finde de chicas,-1
12003,What results mean for others. ,0
12004,"just watched Star Trek.. I liked it  I`m making my mother a card and listening to some tunage, Copeland to be exact ;]",0
12005, It`s gonna be hot here today too. today is Ryan`s last day of pre-k. I can`t believe it!  I`ve been a SAHM since I had him!,1
12006, arrived on the back of a little tipper lorry smile,1
12007, together,-1
12008," I moved in with the other half, so no balcony anymore  Have got a great mini-herb garden on window sill though! you?",0
12009, Notebook ...what a marvellous film,-1
12010,Is twubbing again,-1
12011,Oooh! the shame,0
12012,On the bus.. Yay six flags,0
12013,Raaaaaaaaaaagh early morning  and its not even early!! Must leave for work in 6 minutes...,1
12014,My mom just came home and she FINALLY got me a guitar strap! yay!,1
12015, Miss you,0
12016, sore throat (like hurts to swallow) runny nose and constant sneezing,1
12017,is enjoying a cup of chicken soup!,0
12018,"Just got back from AC. Why am I not freaking out of the midyr exam ? :o HAPPY MOTHER`S DAY, MUMMY",0
12019,"How did I manage to schedule all my bills to eat my money all at the same time?  EVE, rent and phone are all within a couple days -.-",0
12020,Am in the mix on the Galaxy weekend! Love(d) my Friday show! Sweet! Make the most of this one if your listening,0
12021,"oooh, sunshine! A patch of sunshine! And it will be gone by the time I leave work and replaced with rain.  /vent",0
12022, Sorry JJ i missed that post  I`ll make sure do so next time.,-1
12023, no  and i remember that one too! **** was so fun. i got aladdin! - TOO fun omg. now i wanna play,-1
12024,Toy Story 3 trailer premiered with Up. I need my computer back.,-1
12025,"Good mornin twitterers, watching my first naruto of the day and it happens to be the 100th episode  lovely juvely",-1
12026, yeah Tila is a little cutie and a little nutty but then so am i and my sweetheart she thinks she cute too,1
12027,almost got a kitty yesterday...but it didn`t work out,-1
12028, http://twitpic.com/4so0u - OOO i wish i was her  he`s hot,-1
12029, Hope you`re having a relaxing day. I feel so laid back I can`t stand up,0
12030,"Plasma fail this afternoon--40 minutes of repeated needle stickage, adjustment, and pain.    At least I still got paid!",-1
12031,things are looking better and better! i think i might be quite happy,-1
12032, let alone for free!),-1
12033,Some d-bag stole  bike,1
12034,Happy Mothers Day  even though its not in the uk lol,0
12035, did you tweet me? i thought i remembered seeing one but i cant see it now! SO glad teatree is ok!,0
12036,Visa 'selfie' by CBSE's plans,0
12037,"im gonna die of a heart attack one of these days, if i keep going off to bed this pissed.  GGGGGGG`NITEEEEEEEE",-1
12038, writes Sonia Sarkar. ,0
12039,Hello everyone,1
12040," Haha dude, we have the same b-date :p I`ll wish u ur b-day the 3oth November. I`ll also turn 16  Can u reply to me please ?",1
12041,eating pie right now...  yumm..,-1
12042,000 crore property in Pune.,0
12043,"hate working when its sunny,boohoo",1
12044, TWEET 42,0
12045, I`m sorry Megan!!!    I`m sure he will find something quick.,0
12046,Didn`t get chance to pick up my copy of Guitar Hero: Metallic yet,0
12047,Had a relaxing day at the park in the sun. Back to work tomorrow,-1
12048,"_Kaufer And should have been before!  Well, I mean instead of Iraq...see that is the beer talking freely!",1
12049,000 join the 4500  already on in after assaults. ,0
12050,"cries. AJ radio is gone  Guess I won`t be DJing anymore.. until I get this fully fixed.. How are we btw? Heaps of homework, long weekend.",0
12051,What dat? unhappy ,-1
12052,_simple_girl  I have to miss the festivities this evening.  Heading up the hill and won`t have internet and no BB service.,1
12053, on extradition warrant: Scotland Yard.,0
12054, Err yeah...me too...can we sue ?,1
12055,I love my six pack so much,1
12056, its because we run on CPT!!!,0
12057,Hi! We tried to call your number but got no response unhappy  Please share another suitable time and an alternate number for.. cont1,-1
12058,Tomorrow is Mother`s Day. I hope everybody got their mom something awesome...or at least calls to say hello,-1
12059,why did she delete the tweet,-1
12060, That was a horrible day.,0
12061,aww my poor tank friend.    his guild is **** him over after promising him main OT. he barely even gets to go now.  ;_;,0
12062,anyone got an FFE account? if so.. add me,-1
12063, what`s the matter?,0
12064,Wants milk,0
12065,Scramming a little early. Nibs sounds pathetic.,0
12066,JD and Turk make me laugh  #scrubs,0
12067,Is Google Maps not working for anyone else?,0
12068, Aww internet  But yeah .. he did say he wanted applause after every take he did. Careful what you ask for lol. AHH *twitch*,0
12069,"waiting for aaron to get into town, and then leave him for work. booo",1
12070,i miss them unhappy ,-1
12071,"Grabbing a snack and a drink at chili`s, but the power just went out. Before I got my food!",1
12072,I hate it when this computer screws up and decides not to play sound on videos,-1
12073,Insomniaaaaaaa..... all night trying to get a sleep... no luck... and now have to work,1
12074,I might get kicked out of school. Thing is they don`t know that most of us need a job to live in this city.,1
12075, This weekend? Haha yeah I`m free  Oh is Satish sharing with us too? Oh and which day? Friday or sat?,0
12076,"feeling hot hot hot! honestly us scots are so not used to sun the minute we get some, we fry!!  x",0
12077, haha. welcome to my world. we fail together.,-1
12078,**** it`s warm. Want to stay out the back garden to protect the doggie from the bastards next door.,0
12079,Mukul Kesavan on who ought to (and not who will) win in ,0
12080,Senior ball was hella fun!!!  good night!!!,0
12081, signin autographs would be boring I think! Get wasted 2nite! Have fun! I`m stuck at work,1
12082, stop talkin about food haha fill like sum nw  hha hows your day goin or starting,0
