,Message,Target
1627,i wasn't saying i read a book today,1
1628,Wow awesome GOG! thanks happy,1
1629,i miss minmin crying ,0
1630,C'mon Tweeps,1
1631,Can you say Hi julia ??pleasee crying  ,0
1632, cheer up the new administrator team. happy,1
1633, I protect it with a layer of fat :)KISSES TheFashionIcon,1
1634,usually a speedboat behind any we get here on the river unhappy  ,0
1635,FAMOUS sa facebook ,0
1636,Wish I could stay in bed all day and listen to the rain sad ,0
1637,Thanks for the recent follow Happy to connect happy  have a great Thursday..26,1
1638, which is good for him happy,1
1639,I'm sooooo sleepy unhappy ,0
1640,Omg I see why you don't drink alcohol Haha so glad your having fun all you guys ! Wish I ,0
1641,when will you notice me? unhappy  ,0
1642,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this ?.2,1
1643,Oh no Andy unhappy ,0
1644,Thanks for being top engaged community members this week happy  - Try this too,1
1645,Swanmen setting up! Pablo is waiting for more news to happen happy,1
1646,damn that's unfortunate for them unhappy ,0
1647,amazing work :D,1
1648,I second that! Thanks for the spin. Very much appreciated. happy,1
1649,First attempts of bird photography. :-)Passer domesticus. How surprising. wink,1
1650,I'm so tired of pretending I'm not falling for you unhappy ,0
1651,Don't mention it! :D,1
1652,My boo))): ,0
1653,Happy many days,1
1654,i love him crying with joy,1
1655, instant message in a lot of pain and the school doesnt allow my to have my pain meds unhappy ,0
1656,Thanks for the recent follow Happy to connect happy  have a great Thursday..16,1
1657, love it unhappy ,0
1658,sounds family ,0
1659,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not.2,0
1660,Hey Robert Rolih thanks for the follow! What does coastal living mean to you? Reply with photo :D,1
1661,You nailed it!!!!! Brought tears to my eyes,1
1662,get well really soon Jack unhappy ,0
1663,You had loads of toys. All I had was a Sweep hand puppet AND the bastard lost its squeak! unhappy ,0
1664,this song will always be one of my faves unhappy  ,0
1665,i miss you huhu so busy unhappy ,0
1666,Hi :D Retweet for a follow!!!,1
1667,FAT ASS GIRL FAT FETISH760 HOT VIDEOS ONLINE,1
1668,true,1
1669,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this ?.1,1
1670,ngam to  weeks left for cadet pilot exam crying with joy,1
1671,Feel like i shoyould be telling you to get the fuck out social media byout also feel really mean because unhappy  silence  love yoyou hope yoyoure okay ,0
1672,my puppies deserves all better unhappy  ,0
1673,If you can send me a DM with your postcode I can check a few of your local stores. Look forward to your reply happy  - Nathan 2/2,1
1674,Sir Ash Ketchum and Princess May. happy,1
1675,morning happy,1
1676,Ready Now! One 9 week old chocolate female puppy from Harlowe x Sterling! happy  This girl is a sweetheart and has a...,1
1677,It's raining so hard unhappy ,0
1678,your an inspiration to everyone Miss Jones happy,1
1679,unfollowing bye happy,1
1680,I love my six pack so much,1
1681,unhappy  my 4c struggle is not valid?,0
1682,Good morning! I hope you slept well~ happy,1
1683,Still not possible! unhappy ,0
1684,on the way,0
1685,Mmmmm I guess your not getting much acting work these days? You have too much time on your hands unhappy ,0
1686, I'll DM you half naked pictures happy,1
1687, sorry guys unhappy ,0
1688,I love got7 but god i am bored unhappy ,0
1689, buy or do anything that supports Canada until,0
1690,In case you missed it,1
1691,Same unhappy .1,0
1692,And that's what's important! happy  that's what I'm trying to remember.,1
1693,I wish i could sleep early unhappy ,0
1694,Such a lucky slave i wish this was me unhappy ,0
1695,yoongi come back unhappy ,0
1696,Notice anything unusual? Happy birthday to the lovely Frooty! happy,1
1697,Hi Julie,0
1698,Koalas are dying of thirst  and it's all because of us unhappy  .6,0
1699,Evet happy,1
1700,Thanks,1
1701, and I can't believe customer service just goes ,0
1702, you change your whole life happy,1
1703,instant message still hoping unhappy  .1,0
1704, but I'm a bit rusty now! unhappy  .1,0
1705,You too man happy,1
1706,what if the one direction (band)  itself is the one who's giving up? unhappy  ,0
1707,This week Marilyn pops by and get's down and dirty  happy  Cum see!,1
1708,Congrats on your :D,1
1709,for trade ? happy  what yeah want ?,1
1710,Good morning every one.1,1
1711,Wht sort of thing (can't use word person for it)can cause such suffering to ths sad ,0
1712,I've been trying to bank sleep all week happy  I doubt I'll be able to sleep Friday or Saturday night,1
1713,Take a look at favourites.io You can do this and more happy,1
1714,Merry Christmas everyone happy,1
1715,will miss it but I'm on an open education seminar in Palestine happy,1
1716,Spending my night talking to my beloved ???Perfect.I LOVE YOU MAN! happy,1
1717, at least in my case it has not yet completely broken tho,0
1718, let alone for free!),0
1719,no one is selling vhope banners what?  sad ,0
1720,do you even care at all unhappy ,0
1721,The best community gathering coming up! We're full,1
1722,This never happened with our happy,1
1723, but I'm a bit rusty now! unhappy  ,0
1724,Thanks for being top engaged community members this week happy  Want this ?,1
1725,Hahaa I'm second best always happy,1
1726,i really want one of those iconic jimin stripes turtleneck shirt unhappy ,0
1727,rt if you hate me crying with joy,1
1728,You mean your voice changed? unhappy ,0
1729,I miss Louis' tweets unhappy ,0
1730,you don't post much lately?  school unhappy  ,0
1731,Definitely my arms unhappy  .13,0
1732, shameful business :(Stop paying giant corporations for foods you just don't need.... wake up people plea ,0
1733,Hellooo happy  PixelSavage (Pixel_Savage_Yo),1
1734, but i can't,0
1735, our lovely lunch menu is sure to please! smile,1
1736,I just did happy.1,1
1737,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not.4,0
1738,unhappy  sorry to hear this.....,0
1739,The one on the left? I couldn't see it unhappy ,0
1740,Ummm announced a new show in Buffalo! He should ask to be an opener! happy,1
1741,I miss the 7/27 costumes unhappy ,0
1742,Definitely my arms unhappy  .10,0
1743,For those asking,0
1744,y'all want me to choke what'd I do? unhappy   ( ,0
1745,Whaddup. Me too crying ,0
1746,This is what life is about. Enjoy happy,1
1747,when i'm enlisting can please turn up like this unhappy  ,0
1748,Sunnyside as well unhappy ,0
1749,happy birthday nimesh!!! happy,1
1750,i have bronchitis i love that happy,1
1751,Yes we can do that! happy,1
1752,Hi Ashish! We've an update regarding your concern but your number was switched off unhappy  Please share another suitable time.. cont1,0
1753,oh jeez.  i didn't even try taking a crack at it because i expected the build to be so bad,0
1754,unhappy  sure,0
1755,No Celtics or Bruins today unhappy  At least Sale is pitching for the Sox,0
1756,opera Nirjhor As long as they are not claiming to be the first one :D /Rosi,1
1757,Here is the link for Seventeen's Yokohama Concert with English subs :)DDL:,1
1758,I face swapped a cat with a dog and it's really upsetting unhappy  .4,0
1759,and i would never forget about you!! ,0
1760,koh,0
1761, so? sad,0
1762,Thanks for the recent follow Happy to connect happy  have a great Thursday..15,1
1763,157 days to go happy,1
1764,What dat? unhappy ,0
1765, rather than the UK,1
1766,Never give up on the things that make you smile happy,1
1767, Hi Tharakaram! That's not the experience we want you to have unhappy  Please DM us your numbers so that we can get this.. cont1,0
1768,That would be a great trick happy.10,1
1769,It's okay I've accepted you the way you are unhappy ,0
1770,Oo crying  // Happy3YearsBraceUnited,0
1771,my hair is not as crisp unhappy ,0
1772,oh my god not laurie penny unhappy ,0
1773,whaaaaaaaat!!! You and unhappy  ,0
1774,i miss so much unhappy ,0
1775,tulips are my favorite unhappy  ,0
1776,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this.4,1
1777,Just a new happy,1
1778,I'm staying here in SA unhappy ,0
1779,And give one to every student and myswlf happy,1
1780, some and now none of you crying with joy,1
1781,Shaandaar,0
1782, 2010 Week 11,0
1783,thanks for the recent follow.1,1
1784, thank you happy,1
1785, poor mouse unhappy ,0
1786,On moral grounds this verdict is in favor of PTI happy  becoz to  out of 5 judges clearly mention that our PM is...,1
1787,my honey unhappy  ,0
1788,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this.4,1
1789,Miss the rain unhappy ,0
1790, but in reality they're just patches of dusty dirt unhappy ,0
1791,I wanted $25 million and they were only offering 24. smile,1
1792,sadly yes. since he was expected to continue losing support before dropping bombs unhappy  going up when expe ,0
1793,When your online crush comes to the meet-up without their Snapchat filter unhappy  ,0
1794, arrived on the back of a little tipper lorry smile,1
1795,Stats for the day have arrived. 1 new follower and NO unfollowers happy  via.1,1
1796, can list them if you want happy,1
1797, val and reggie had more screentime riverdale wouldn't be half as bad as it is happy,1
1798,Last day of the camp tomorrow,0
1799,Should have had Farnell Fursday isn%27t it happy  all meet up at Tax and Pounds happy,1
1800,i left my headphones at home unhappy  kms,0
1801,Do happy we are at 27 million keep it up happy  and we are at 71 million we are so close to have another 100m,1
1802,Damn you both,0
1803,Weare are u? unhappy  ,0
1804,Maybe I do,1
1805, and have yourself a groovy Thursday!  happy,1
1806,There you guys. Read it for once at least. crying with joy,1
1807,Sure do! happy,1
1808,Feel so fucking shit today unhappy ,0
1809,I miss you more unhappy ,0
1810,the only appropriate ones i have unhappy  ,0
1811,because you are one happy,1
1812,unhappy  let's fight all those kids ,0
1813,getting up this morning was a hassle unhappy ,0
1814,senior snaps are starting to get so senti aw unhappy ,0
1815,OPENING UP TO YOU LOT!RT LIKES WOULD BE LAAAAAVERLY :D .xxENJOY.1,1
1816, delivering the Conservative message of strong  stable leadership. happy,1
1817,.listen to this beautiful video of her si,1
1818,Still NO sign - it's a very small area ( Gardens ) and it would be very obvious sad  quite a few eyes now ,0
1819,That would be a great trick happy.8,1
1820,I would love to win these gorgeous nail polishes :D! Aren't they cute,1
1821,unhappy  oh man..,0
1822,did some warm up sketches of some of my faves,0
1823,ohh normally I feel sick when I drink like 3-4 cups of coffee ,0
1824,they are real subs and here's the link for the video happy,1
1825,Youngjae during fansign on 04/10/17 constantly massaging his back. Clearly something wrong but pretended he was not,0
1826,We got a Vive tracker in the office and our intern,1
1827,Currently standing outside the shard with a bag full of empty bottles because I came to work with tom today happy,1
1828, i got goosebumps ,1
1829,Slayin_Bodies Going Live...Please Tune In...Thank You happy,1
1830, thanks so much for following us! We'd love to know what you think of our flooring range happy,1
1831,Tara,1
1832,Go back to school for music! I think I will in time happy,1
1833,One by one Allah ease my problem . Lot of thanks to Him crying with joy,1
1834,Share the love: thanks for being top new followers this week happy  Get it,1
1835,My bed is so comfortable I don't want to get up unhappy ,0
1836,Haha thanks fansnim! happy,1
1837,fuck. tried changing my settings but still in india. unhappy ,0
1838,My knee is similar colour to leny Henry's unhappy ,0
1839, have a great Thursday! Looking forward to reading your tweets happy  Want this,1
1840,i don%27t know he looks so cool crying with joy,1
1841,Come volunteer at The Abbeydale Picture House! Next Wednesday...,1
1842,Guys please help me retweet unhappy  ,0
1843,Used up a month's worth at Laugharne Weekend sad  (no wi-fi in small Carmarthenshire towns,0
1844, Hobart in 7 weeks. Lots to look forward to happy,1
1845,Something is really wrong. I should be spending my days naked on a beach in the hot sunshine. Not working in the cold in King's Lynn sad ,0
1846,A7atein Because One 'A7a' Just Isn't Enough ({}) :D,1
1847,excuse me i don%27t see my nama unhappy ,0
1848,I NEED A UNICORN FRAPPUCCINO STAT. I JUST FOUND OUT THEY ARE LIMITED TIMEE! unhappy  How much longer?,0
1849,Che no critiques. unhappy ,0
1850,how can people do stuff like this unhappy  ,0
1851,truuuu!! si grim reaper and sunny huhu grabe love story nila unhappy ,0
1852,Morning,1
1853,Thanks for the recent follow Happy to connect happy  have a great Thursday..25,1
1854,Jem did the Dark Star Orianna splash with assistance from Alex! :D She's done lots of splash updates,1
1855,thanks for the recent follow. Much appreciated happy   Want this,1
1856, DRAGON  MORE! OMG :D,1
1857,Great groove to this tune by and .. Thinking in Rewind,1
1858,Charge to experience muna happy,1
1859,to  pork pies happy,1
1860,Last retweet about happy,1
1861, this freaking chapter of One Piece!! It's definitely a good one! :D,1
1862,Sixth spot not applicable Team! Higher pa! :)KISSES TheFashionIcon,1
1863,TypingCure,1
1864,Ahhhhh! You recognized LOGAN!!! Cinemax shows have a BAD track record for getting cancelled unhappy ,0
1865,Hiii. . Gentleman Commander (Bryannousaurus) happy,1
1866,Good luck to Rich riding for great project in this Sunday. Can you donate?.1,1
1867, Byron in 3 weeks,1
1868,If you can't be there for someone at their worst then you don't deserve to be there at their best :)KISSES TheFashionIcon,1
1869,on Snapchat happy,1
1870,I miss you Levi unhappy ,0
1871,please reading this breaks my heart unhappy ,0
1872,wow this is amazing but i won't be in the country unhappy  ,0
1873,Ravel Morrison unhappy  ,0
1874, music and direction by of my favourites by,1
1875,aando uandhappy  i googled it the other day to read the meandu agaiand and it said it was a hoax,0
1876, Another ATBB on it's way ! I wish Srk Sir starts signing good movies unhappy  ,0
1877, he'll kil ,0
1878, last night I had a dream in which I moved to Japan and just so happened to see you! You denied my friendlies request. unhappy ,0
1879,Goodnight I love these beautiful boys unhappy  ,0
1880,SO PRECIOUS I REALLY MISS HIM unhappy   .2,0
1881,Thank you happy,1
1882,I'm on a road with no destination . I'm just driving with a hope to find some place I like and stay there,1
1883,I work so much better there unhappy ,0
1884,A little bit overdramatic death happy,1
1885,I want Jabee crying ,0
1886,Not you again sad  ,0
1887,If this gets 70rts I will giveaway 5 minecraft accounts and an origin account randomly to people who retw,1
1888,one direction (band)  whats going on unhappy ,0
1889,Joo okay happy,1
1890,miss you unhappy ,0
1891,Thankfully I didn't have to chop it myself,1
1892,Sorry for being tired on stream. Will get some sleep and try be more fun tomorrow. Just wasn't feeling it tonight guys. Not,0
1893,Biggest problem for paper books is storage unhappy ,0
1894, my tum is still like that 20yrs on. happy,1
1895,That would be a great trick happy.3,1
1896,Ah alright,0
1897,only pure evil people unhappy .1,0
1898,You kills me crying with joy,1
1899,I'll be attending cosmic latte on saturday and i'll give these out to selu shippers KASI SELU MONTH QAQO unhappy  ,0
1900,thanks for the recent follow. Much appreciated happy   Want this ?.4,1
1901,please talk to me about nct instant message lonely i need to fangirl once in a while okay crying ,0
1902,i hope this little beaand is andot overworkiandg himself and gettiandg at least some rest unhappy  .1,0
1903,Don't be buffalo unhappy ,0
1904,She also makes some of the most beautiful art (my biggest inspo) All for sale if anyone is interested happy,1
1905,Or the station didn't check. happy  Surely some combination of 0xx-xxx-x938 or 0xx-9,1
1906,Thanks for having me!! :D,1
1907,I hope Louis gets all the off time that he wants and comes back fresh and happy happy,1
1908,  and totally of,1
1909,Alright. Looks like back to chores behind the scenes. My page hits drop to 1K daily when I don't visit and post. unhappy ,0
1910,0 motivation to study unhappy  ,0
1911,Good morning every one.2,1
1912,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this.3,1
1913, It really is uplifting and inspiring,1
1914,What to do when you are feeling bad - buy a new book and get engrossed into a new world happy,1
1915,Its been a good day hey. happy,1
1916, try the front door,1
1917,Why am I better at pen then pencil?dafaqcomonI just want to be a good drawer unhappy ,0
1918,I hate when my mom ask so you going or no? Bc then I want to stay home but i missed too much school already unhappy ,0
1919,MUZ U MORE,0
1920,I miss my baby unhappy  ,0
1921,Happy belated birthday :)Another duet of you and Amaal is much needed,1
1922,Miss Petite happy Thursday happy   looking forward to the weekend?,1
1923,Yuri was here and i didn't know it unhappy  the second snsd i missed ,0
1924,please read unhappy  ,0
1925,suuuuuuuuss scared crying ,0
1926,Oh well never liked Clay anyway unhappy ,0
1927,Did you notice? There is no killings of RSS / BJP workers in another Southern State? CM is dismantling Xtian infra in Munnar?.1,1
1928,Happy birthday  have a good day happy,1
1929,FL design Done by me  Inspired from FL  Hopyou you all love it,1
1930,Let's have dinneeeer please unhappy ,0
1931,Thanks for the retweets this week. Much appreciated happy   Want this? It's FREE!,1
1932,rt  quote with your name for a calligraphy of it happy  i'll try my best to make it pretty!! non mutuals/mutuals (ifb) fl,1
1933, I released a new video about game genres.RTs are super appreciated happy,1
1934,Yeah! My sight reading was pretty good in high school,0
1935, that's Europe,1
1936,- Thank you tons.1,0
1937,I want a spoons but I cant go unhappy  honestly feels like a messy break up unhappy ,0
1938, but how about yours? unhappy ,0
1939,Jackson unhappy  then Youngjae silence  aww,0
1940,instant message still bored unhappy ,0
1941,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want it.1,1
1942,Please follow me . I have been trying to get your follow for a long time unhappy  . ,0
1943,it's just a cut during one of my kitchen experiments happy,1
1944, but not your career. unhappy ,0
1945,instant message still hoping unhappy  ,0
1946,But I no have round ass crying  ,0
1947, the sun is shining happy,1
1948, but no sign.,0
1949,aww eunji didnt see win today sad  but congratulations to winner !!!!,0
1950,thanks b happy,1
1951,Here is a new thesis by another genius.Sir,1
1952,pake unhappy ,0
1953,NEW VIDEO!Stream Montage - we finally unboxed a Spectrum Knife :)Hope you like it! here:,1
1954,My only one cat yang manja sangat and now someone has took him unhappy  ,0
1955, i don't think i'll be ever to edit long videos here unhappy  i'll go try another editing software ,0
1956,i know.. i really want his ranks to rise a lot during tmr's episode but seeing how many tweet about him.. unhappy ,0
1957,my favorite hobby is finding the negative in a positive thing happy,1
1958,A lot of games this month? :D,1
1959,I only just absorbed that I'm not going to get to laugh when he gets 2000 votes. unhappy  .4,0
1960,They are family.  It's awful when they go.  Sorry to hear. unhappy ,0
1961, we loved to have reply by you. :D Now get lost .,1
1962,Maayos didn%27t ang lahat happy  lets give him a space and time happy,1
1963,mutual: let's talk more!me: for sure!mutual:  happy  me:.7,1
1964,mutual: let's talk more!me: for sure!mutual:  happy  me:.2,1
1965,If you're a CHAMPION,1
1966,Naila Raheem is now following me on Twitter!,1
1967,Whew! Can't asses myself unhappy ,0
1968,Is that store still in use? If so,0
1969,I WAITED FOR U unhappy ,0
1970,okay what TF is this colorful starbucks thing all over social media unhappy ,0
1971, friendly service,1
1972,lolo bin are you fucking mental screenshot :D HAHA,1
1973,aw younhappy  i miss you too ,0
1974,Hi Carlo! I'm okay nmn. Howdy? happy,1
1975,okay I'll shut up now. instant message just mad that lots of people will now have a VERY flawed opinion on mental health ( on mine) because of this show unhappy ,0
1976,this wasnt meant to sound ano sad ,0
1977,i send people bunny pics,1
1978,We all do unhappy  Pizza in Taiwan! Its like a swift,0
1979, I have a cold unhappy  we'll see how I feel today!,0
1980,Just chillin~ it's a bit quiet tonight on my tough luck unhappy  what about you??,0
1981,me want please unhappy ,0
1982,Feeling bad unhappy  with 89 others,0
1983,All of the park areas in Paris are marked as green on Google maps,0
1984,thanks :D,1
1985,Nooo your hair color is pretty .1,0
1986,Have I told you lately that olive juice? :D,1
1987, so I'm super impressed he's got his musical mojo back! Thank you so much happy,1
1988,One year ago today unhappy  .1,0
1989,beauty ,0
1990,That makes me sad. unhappy  I wasn't friends with her like you,0
1991,I thought mountain dew in Australia had no caffeine and it was the little energy drink cans were caffeinated I will never sleep again unhappy ,0
1992,Can you PM me ? :D,1
1993,i have a goal today happy  i%27m going to accomplish it,1
1994,i want harry's phonecase sad ,0
1995, hyoug me longer than 10 secs. Hyoug me even when i don%27t want you to unhappy ,0
1996,still waiting unhappy ,0
1997,Golly gosh. This is simply dreadful What havoc must be wreaking subsurface? Black salve won't ,0
1998,tats! I have question happy,1
1999,thanks for the recent follow. Much appreciated happy  (Want this for It's Magical!,1
2000,I face swapped a cat with a dog and it's really upsetting unhappy  .2,0
2001,Yeah! My sight reading was pretty good in high school.1,0
2002, I really liked  happy,1
2003,why am i not in aus with alisha unhappy  imagine the things we could be doing,0
2004,I think that's one of the hottest part of your body  ,0
2005,13 Reasons Why producers: we care about youth mental health :)13RW producers: *show young audience graphic rape and suicide s,1
2006, I can't wait to actually see a copy smile,1
2007, it looks like iOS 11 is due to kill it unhappy  ,0
2008,I want fun plans this weekend unhappy ,0
2009,NMD R2's so ugly unhappy  ,0
2010,Nothing could be better happy.1,1
2011,happy anniv ming and papi!!!!! love love happy,1
2012,June 5 - June 16 unhappy  ,0
2013,trashing others and having a possee behind you boosts your ego,0
2014,Superstar thanks so much for the kind words! Look forward to seeing you soon buddy smile.2,1
2015,friendly fire to wings tour unhappy ,0
2016,AVI for my man :)Phone made like always wink.1,1
2017,have you tried these new hacks?! **TRYING DUMB LIFE HACKS 17**,1
2018, much appreciated happy,1
2019,Prepare to be inspired! happy,1
2020,Help... I want to stop tweeting. All I feel is endless suffering and pain. I tried to deactivate myself many times... Save me... unhappy ,0
2021,I'll check that out... I was excited about the backup singers but they were way too backup unhappy ,0
2022,Thanks for the recent follow Happy to connect happy  have a great Thursday..10,1
2023, it's such a negative pit of unhappiness,0
2024,That's shocking and evil unhappy ,0
2025,i want to see you happy sad ,0
2026,I write fiction. Some PR knob who writes sentence fragments on an iPad next to the Shoreditch House piss off,1
2027,Hellooo happy  Ross Chaplin  (MasonCooper4),1
2028,I understand that look sad ,0
2029,Hopefully it should be OK happy  Charts don't look too bad at moment but depends on tides  directions,1
2030,I just wanted to say thank you for following me,1
2031,Hows the quintly trial happy  ?,1
2032,On our way home happy  happy si Noah sa skyranch,1
2033, popping into a store,1
2034, I'm very jealous of you all unhappy  Please go see 18:40 - Green Room on Sat! ,0
2035,your system does not recognize spaces in last names so for 2nd time unable to check in  forced to wait in unnecessary lines unhappy ,0
2036,it kind of feels like a sunburight now right now sad  someone please make the nobby things on glasses not slip,0
2037,we finally got jinyoung to wipe it for jaebum himself but their precious son blocks it for the world to witness it,1
2038,Got This interview poppin happy  $$$$$,1
2039,Bambam talks the most tonight :D,1
2040,red velvet too unhappy  ,0
2041, just me killin time to say hey! :D,1
2042,Hellooo.. happy  satans-daughter (taylynnox),1
2043,thanks for the recent follow. Much appreciated happy   Want this ?,1
2044,WHY ARE YOU WHIMPER AT ME? ,0
2045,Worship me and spoil me happy,1
2046,i feel bad for doing that AHAHA unhappy ,0
2047,Definitely my arms unhappy  .8,0
2048,R.I.P Victoria Wood  heaven knows we're miserable now unhappy ,0
2049,Sixth spot not applicable Team! Higher pa! :)KISSES TheFashionIcon.3,1
2050,sometimes at night i feel scared and vulnerable crying ,0
2051,Great! You're welcome Josh happy  ^Adam,1
2052,What did he say I'm at work unhappy  totally made my day though,0
2053,What a sad life it must be,1
2054,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.14,0
2055,Close up of the animation 3I will post the second part soon! happy,1
2056,And he said it silence  in Morgan Freeman's voice happy,1
2057,Not really an amount just loads of sections unhappy  I'll ride up to to netherton now meet me at Darby end ?,0
2058,sounds like a lot of fun :D I like it,1
2059,Thank you crew happy.3,1
2060,Don't do that unhappy ,0
2061,can just see the edge creeping in unhappy  ,0
2062, plus I want to win that Merc C63 silence  Sooo! happy,1
2063,Thanks for the recent follow Happy to connect happy  have a great Thursday..18,1
2064,Thanks for the recent follow Happy to connect happy  have a great Thursday..9,1
2065, just type and ask anything you like happy  aa jao for,1
2066,congratulations David! Well done Mrs V! Welcome Jessica! happy,1
2067,Great to work with you too such a lovely place! Thank you for havin,1
2068,Hi Kylie,1
2069,Best advice on Blogging. happy,1
2070,i'm still in my bedroom and scared of going out happy,1
2071,thanks for the recent follow. Much appreciated happy   Want this ?.3,1
2072,Superstar thanks so much for the kind words! Look forward to seeing you soon buddy smile.3,1
2073,Koalas are dying of thirst  and it's all because of us unhappy  .7,0
2074,i havent been this early to school since last semester unhappy ,0
2075,good crying with joy  i love you so much,1
2076,if anyone needs me I'll be on my vent unhappy ,0
2077,rt for 13 ffs-it's not much but they're free-legit-free but follow me first to get them quicker-be patient i will g.1,1
2078,Well.1,1
2079,I miss him unhappy  ,0
2080,Thanks again for notifying us! We have updated our add-on plans accordingly happy,1
2081,Have you voted for The Wolf's Bite on Greenlight yet? happy  help us get Wolfie  Pigs on Steam!,1
2082,A Chub bun because its Easter! Happy Easter!  His name is Almond! :D,1
2083,I face swapped a cat with a dog and it's really upsetting unhappy  .1,0
2084,we finally got jinyoung to wipe it for jaebum himself but their precious son blocks it for the world to witness it.1,1
2085,Hi Mr. Yen! Will you be doing any signings in New York some day? Your a great role model happy,1
2086,Gorbachev done  w/o fear. Thought bold enough to implement his vision on Damp Squib unhappy ,0
2087,thanks for the recent follow. Much appreciated happy  Want this,1
2088,ABC News got ahold of me and asked if they could use a few seconds of my coming out video for a transgender special this f,1
2089,Roc Boyz sad  ,0
2090,mutual: let's talk more!me: for sure!mutual:  happy  me:.8,1
2091,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this.5,1
2092,More kid/parent friendly spaces like this please.,1
2093, just kept going unhappy  ,0
2094,Astaga unhappy  /? ,0
2095,Thanks for the follow! happy,1
2096,Had a fun welcome back to taping! first day for happy  Mainit. Pawisan. Dirty. I really miss this,1
2097,wish knock out lang talaga for the new school year are good and cooperative groupmates please unhappy ,0
2098,Cheers :D,1
2099,there are some rumors going around and videos of his performances on youtube have already been deleted.. ,0
2100,I want to but I wouldn't be able to get time off for it and don't know people in my year to go with unhappy  ,0
2101,Been streaminuteg for 45 minute not understanding a thing and still.. unhappy ,0
2102, have a great day today happy,1
2103,Very cool! happy  surrounds you for a full recovery.,1
2104,good luck! You have my vote smile,1
2105,ikr. I would have trauma if i ware him unhappy ,0
2106, beauty and personality. :)KISSES TheFashionIcon,1
2107,Why am i always taken for granted eversince unhappy ,0
2108, random winner :D Retweet AND LIKE to be able to win happy,1
2109,Unnamed: 527,1
2110, i love you i guess happy,1
2111,Nooo your hair color is pretty ,0
2112,Hey thanks for being top new followers this week! Much appreciated happy   Want this ?.1,1
2113,Thanks for the recent follow Happy to connect happy  have a great Thursday..3,1
2114,Wanna get a haircut but i don%27t know a good place unhappy ,0
2115,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.2,0
2116, the application is Kana Kanji Funtime! Sadly,0
2117,Thanks for the recent follow Happy to connect happy  have a great Thursday. Get this.1,1
2118,i tried fixing my choristers dress hem that came undone by taping it with fabric tape but i put it on wrong and its even more ruined unhappy ,0
2119,i took a full drink into my uber; i guess you could say instant message pretty wild. These are the Tuesdays we'll never forget happy,1
2120,Thanks for the recent follow Happy to connect happy  have a great Thursday. Get it.1,1
2121,Jae celebrating with Sheena Easton after the triumphant opening night of 42nd Street in the West End! happy,1
2122,I only just absorbed that I'm not going to get to laugh when he gets 2000 votes. unhappy  .2,0
2123, w,0
2124,Just over 91% in favour of the unelectable Jeremy Corbyn happy,1
2125,we would love to have you as a guest on podcast sometime!!! Only 15 minute smile  interested???,1
2126, maybe I don't,1
2127,If looks could kill......... smile,1
2128,Everyone from getting punched :D,1
2129,can you say Hi Mekisha? unhappy ,0
2130, I know I'm not ready to say goodbye unhappy  So,0
2131,Thanks for the recent follow Happy to connect happy  have a great Thursday..5,1
2132,have to work unhappy  but i'll see you tomorrow!! ,0
2133,don't miss you anymore unhappy ,0
2134,Hellooo happy  Bluey (xBlueys),1
2135,i still cant unhappy ,0
2136,well that's terrible unhappy ,0
2137,Thank you unhappy  i need a certificate signed from God,0
2138,YES!!! Neil Gaiman for life! :D,1
2139,i want to hang out with them unhappy ,0
2140,Ruby was rehomed for times before she was for months old  now loves her forever home. Pls always consider rescue when,1
2141,I DON'T KNOW WHERE I WAS AT THIS TIME BUT I HAVE RETWEETED NOW AND I'VE BEEN WAITING THE DM FOR A LONG TIME unhappy ,0
2142,Thanks for the recent follow Happy to connect happy  have a great Thursday.,1
2143,Go to Five Below. You can get a decent protective case that's cute for 5 bucks happy  it's where I got mi,1
2144,haha! Very good tweet mate happy  heard your a big boy account! The King shit happensould we say happy  any chance of a shit happens,1
2145, Jin was spotted at Everland today. Nice to see them having a break after the US tour happy,1
2146, Order what ever you want to eat through our website.May you all have a great day happy.2,1
2147,Helloo :D Mack. (Macktimus),1
2148,Jyoust hyoug me,0
2149,April is really really bloody. I'm so proud of our boys crying with joy,1
2150,I considered asking where that came from. :D,1
2151,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this.2,1
2152, didn't even get an easter egg this year! unhappy  xx,0
2153,Okay lang friend promise meant to be broken =( HAHAHAHA,0
2154,Every time Meredith has flashbacks of Derek Shepherd I can't hold back the tears unhappy ,0
2155,they would have sustained their fame if they did unhappy ,0
2156, keep smiling happy.1,1
2157,SONE who cant stream at Genie!You CAN stream for TY at Genie! We are still sharing some Genie IDs. If you want it.2,1
