,Message,Target
30820,My puppys not feeling so good today,0
30821,The effect: a batsman gets booed for scoring a century. ,1
30822,*sits at the airport waiting for  to get here*..I got in early to surprise her and i can`t find her,1
30823,Already misses ,0
30824, try #fireflight first... female fronted metal is awesome..  ..  Unbreakable album would be a good start!,1
30825,"Mom, happy mother`s day  love you. Thanks for everything. I`m sorry for being such a spoilt brat all the whiles. You are my HERO!",1
30826, sejaaaaa beeeem vindo meu anjo,0
30827,I was thinking about how I don't want to go to school and I'm suddenkyfeeling good happy,1
30828,"Finally welcoming new #followers: , , , ,  & . Tweet on!",1
30829, i hope he does ; join  and you`ll find one,0
30830,Happy National Star Wars day everyone!!,1
30831,"Tonight was just a warm up for major night out in West end 2moro, gorgeous dress, killer heels, fraught with problems as big crowd going",1
30832, DUDE. same.  it hurts,0
30833, okay,0
30834,My mom knows the struggle of this drystreak I'm on unhappy  ,0
30835, I was about the followfriday you back and it turned to saturday  Theres always next week! Any movements on the photo site?,1
30836,My day on the computer is about to end. Dang. I hate not being allowed on the computer.,0
30837,_collins I`m not sure I understand how this twitter thing works...,1
30838,Hey thanks for being top new followers this week! Much appreciated happy   Want this ?,1
30839,  woh won at least you aren`t in the NYC situation,0
30840, after we pissed you off,0
30841,Home from work,0
30842,"K, goodnight! Gotta do Chuck E Cheese tomorrow following kindergarten shots and physical... Bla",0
30843,Just found out a friend and his son fell down a 25ft shaft onto concrete today. They are alive at least. Don`t know much else.,0
30844,  woh won at least you aren`t in the NYC situation,0
30845, I have been failing at cooking lately  makin me sad. Duno how to cook for less than an army. I need to practice flour tortillas.,1
30846,But I no have round ass crying  ,0
30847,Wishing Adam wasn`t at work,0
30848,Hello I hope you visit Luxor its amazing city in Egypt pleas check,1
30849,"i am seriously........ addicted to talking to people haha. but i love it so i don`t care. and you can`t tell me otherwise, jerk.",1
30850,"Ten min. on what I`m doing to stimulate biz.  18% off sale, good customer service, awards, Breast cancer camp., koozies, product variety",1
30851, I missed them at Red Rocks.  Sad couple of days.,0
30852,chillin in Durban. playing with a new puppy. she has no name yet. but she`s not for me  present for my uncle,1
30853,my mummy is cooking dinner just for me because I missed out when everybody else ate. I feel <3`d,0
30854,there's always shit like this. there's always people who are less deserving getting tickets,0
30855,Don`t hide your smiles  - http://robo.to/OneFlipsta,1
30856, can u let her kno that lady`s not spayed and potty trained :/  then see if she still wants her,1
30857,The one with backward cap,0
30858,Thanks for the recent follow Happy to connect happy  have a great Thursday..32,1
30859, oh that`s discreet,1
30860, haha. u can look up best week ever podcast on iTunes. it is May 1 episode  he seems more relaxed & funnier than on Idol.,0
30861,"Passed 700,000 views of my YouTube videos",1
30862,Beetle from grips litchi crop in ,0
30863,Wow it`s like a VPL fest in front of my office right now.,1
30864,I want a puppy now unhappy ,0
30865,i am so going to see transformers on imax.   SO EXCITED!!!,1
30866, oh ok  well im sendin lots of love ****,1
30867,Trying to get to sleep but mum is blaring Les Mis really loudly in the sitting room,0
30868,Just realised i am a very angry person in georgia. Too groggy and uncomfortable and i still haven`t driven!,0
30869,it's getting harder and harder to stay unhappy ,0
30870, sorry  LOL,0
30871,Trump repeals Obama-era broadband rules. ,1
30872, http://twitpic.com/4wh5x - LUCKY! I`m so jealous even though I don`t like her that much,1
30873, ... no worries. wont spoil it for you and may the forth be with you,0
30874,I don't want to adult today.. it's my birthday unhappy ,0
30875, I *heart* Elvis,0
30876,_Layne  hmm.. what`s ur fav movie?? tv shows??,0
30877,Pushing 86,0
30878,_barb I`m totally with ya.  I blocked the negative from my stream,0
30879,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone,0
30880,Ah,0
30881, i just posted it like 5 mintues after you got off,0
30882,My fingers hurt,0
30883, Thank you for the FF,1
30884,Some things are better left unsaid . Its better if only i know,1
30885, LMAO... just saw this. That sounds HELLA good. I have a hair appt at 7,1
30886, most elite centres (including will have no intake. ,0
30887,"spending more money on trademe, hope i got a bargain",1
30888," yep, meeeee  I`m awesome hahahha",0
30889,thanks to  and i`m now on twitter!,1
30890,Not you again sad  ,0
30891,Would really like it if the coandsole versioands and got the update to makr it like the Steam versioand. =(,0
30892,Extremely busy weekend. So much work to do.  Can`t wait for Summer!!,0
30893,  lol...maybe for you...I still have to go in monday.,0
30894,I am working like allways. i hope i have a good day havent talked to my Mr.Goofy in over 24hours so that cant possiabally be good,0
30895, Why are you insulting me? What did I do to you?,1
30896,The lab informs me the logic board is dead as well. It is farking expensive to replace. I don`t know what to do.  #MyPowerBookG4RIP,0
30897,Getting more information on New Korean Fashion Wear,1
30898,why do people abuse animals unhappy  they're so loyal,0
30899,Listening to Jesse`s music  & on MySpace. Also getting the hang of Twiiter. I feel that i need more followers.  Don`t be shy!,0
30900," if you can and know how, why not",1
30901, yes sir i sure did.,1
30902,is listening & watching both my boys on Guitar Heroes,0
30903,getting ready to lay out by the pool....,1
30904,"Bread in the oven, room cleaned... almost done with the things on the list for today",0
30905, nooooo  who is it? I`m gonna beat them up! Unless it`s someone important.. *thinks of new name*,1
30906,Thank you all so much! Hopefully everything will be okay  Tons of kisses to all of you ) http://tinyurl.com/dxa8xg,1
30907, have fun,1
30908,___ just got your TWEETS. that sucks my love,1
30909,where are britney g. and allan allan?  they are my favs and i think they are out of town?,1
30910,he was the reason i lived and now hes the reason im begging to die,0
30911,My back hurts,0
30912," Hey, I love freakin love you",1
30913,once again i`ve spend the day studying. SO BORED of studying but i still have 3 chapters to go,0
30914,"aww man it`s thundering, lightning & pouring raining out",1
30915, Hey I was scared last night at 3:17 because of you... and I had several bad nightmares,1
30916, dr hook  awesome,0
30917,Adams morgannnn for jumbo slice,0
30918,Oh god! I had to look at 'How to use Twitter'.. how hopeless is that?!,0
30919,Listening to the Legally Blonde musical soundtrack. Lamenting not going anymore. Perhaps I will buy a nosebleed seat and go alone.,0
30920,I haven`t logged onto Minto.com in like 3 months and what I saw upset me  Gotta do better!,1
30921," I`ve been there.  The only place I have flown out of since moving up north. Really pretty area for flying, but very expensive",0
30922,Is have a bad night at work.,0
30923,Its coming out the socket  I feel like my phones hole is not a virgin. That`s how loose it is... :`(,0
30924," thanks, I will send you a photo of my first.",1
30925,is going to spend the day with the in laws,1
30926," OH yea, it`s a can`t miss w/ Justin Timberlake  I have not had the pleasure of removing a tick from Dakota yet.. Not fun!",0
30927," You`re welcome, I am off for some merry noddingtons myself soon. It`s not even dark!",1
30928, it`s still being retarded for me,1
30929,Leaving Cali!  I wanna stay longer! T.T,0
30930, - JT on SNL tonight.,0
30931,  omg you guys will know when I`m getting nasty!!  My head hurts,0
30932,China lodges protest with India's Ambassador in Vijay Gokhale over the visit to Arunachal Pradesh: Foreign Ministry.,1
30933,im so fed up!!!...,1
30934,I got TH will add sim ant as a possible thanks happy,1
30935,The graduation ceremony should be starting about now. I really wish I could be there.,1
30936,Sitting waiting for an exam to start,1
30937,"Man! I need to make-up that $35 loss.. this is why I`m going to hustle this weekend AKA not going to have a nice, relaxing weekend.",0
30938, Everything is lousy,1
30939, prices slashed,1
30940,Let me eat that cake! :D :P,1
30941,the anniversary of josh's death unhappy ,0
30942, [PLEASE RT] he'll buy me a blinking taehyung headband.1,0
30943,57.36% turnout in fifth phase of voting ends by  large peacefully in 51 assembly seats: UP CEO T Venkatesh,0
30944,SFTW & pot of tea,0
30945,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone,0
30946,more goodies spotted! :D,1
30947,"Hope all the mums out there had a wonderful day    my kids know me, I got a game for my DS and weights for my wii fit... woo hooo",1
30948," hahah, you own lab.hr  I own lab.ba, seems that we think in similar ways",1
30949,It is officially Mother`s Day! Happy Mother`s Day to all!  (via _Tech_Update) <-- Ditto!,1
30950,"Hmmm I am very stuck, I have uploaded a picture but it doesn`t show up :S I urgently need serious Twitter help  lol",0
30951,I`ve just about made it all the way round the park jogging. Quite pleased for my 6th outing,1
30952,so many things to think about when preparing for a marathon.  aye dios.,1
30953,good! now i don`t have to answer the question 500 times a day,1
30954, http://twitpic.com/4wb8q -  Gooood,0
30955,_k_2k - Y!360 closing? get out!,0
30956," When you put it that way... it doesn`t make much sense, does it?    ROTFL!!",0
30957," wutz good, i sent u that emai again, get at me girl  614 638 0255",1
30958,"aww man it`s thundering, lightning & pouring raining out",1
30959,Look what I got for lunch today!! A cheese empanada and tequeï¿½os Venezuelan style!!!! I miss this soooo much!  http://yfrog.com/14lyij,0
30960,Sad that I won`t see Deb for two days.,0
30961,wow unhappy  people are so mean  ,0
30962,"im a pro at bbqing like. everyone loved my food, apart from the tesco man who said he was in a rush  mabye he didnt wanna be poisoned? idk",0
30963,Homework day,0
30964,"happy mothers day mam   little bit of a hangover now:$ need to do everything for mam now, but I love her, so for one day I`ll do it.",0
30965, so sorry to hear that,0
30966, Thanks. Busy as **** is good in my book.,1
30967,Why am I always the one on time. They are always late. I wanna sleep. I miss Mere.,1
30968,I work so much better there unhappy ,0
30969,Ive been passed out drunk for the passed couple of hours.  Good to go now,0
30970," well, I know I am!!",1
30971,i'd rather be sailor uranus but chibiusa but if thats everyone says i am unhappy  rip,0
30972,i stayed 3 hours on the phone with aD my bubbyyyyyyy i miss her unhappy ,0
30973, it's Adore you  ,0
30974,The underwire in my bra is sticking out and poking me in the armpit,0
30975,http://twitpic.com/4wtii - new hair going to greeattt use!,1
30976,  roads,1
30977,Watching movies with my dad and talking about life,0
30978,_**** yehh just signed,0
30979,Is de examens al beu,1
30980,Thanks for the recent follow Happy to connect happy  have a great Thursday. Get it.1,1
30981,Mel best hurry up back from asda i`m so hungry,0
30982, davey is,0
30983, my vehicle is STILL being worked on which means I won`t get it bak until tuesday! I miss my baby,1
30984,_benson It`s been raining here for 3 days,1
30985," salt and vinegar, cheese and onion make your breathe smell lol  ****",1
30986,Moral outrage cannot be the guide when things get messy,0
30987," why can`t i buy the new night in for toes? i see it, it`s within my grasp, but it`s just not bringing it to my shopping cart",1
30988,Potluck for danielle taking veggie tray. I will miss her,0
30989," Hala, I do not know that one.  Shame on me.",0
30990,Going to work,0
30991," i just saw this! im freakin` starving right now! i`m thinking peanut butter fudge ice cream...& now steak, of course!",1
30992,Jensara Swann is an Act-Model ~ enjoyed shoot with jensara and friends yesterday   http://myspace.com/theveilonline,0
30993,I have not been this sick in years. OMG. This sucks so bad. Sickness ended up including a full restroom cleanup.,0
30994,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone,0
30995, now I need a different pinned tweet unhappy  ,0
30996, widening trade deficit to $9.84bn.,0
30997," i dont, i`m not allowed to vote  perants complain about the cost so dont let me vote. but i love his act its just so different",1
30998,Thank you mama bear! Ang ganda mo happy,1
30999, what a society we live in,0
31000, why were you even asking others then  you should have been enjoying the sadness of missing it like me.,0
31001,Good Morning!,1
31002,"So, again, who wants to loan me some money? Anyone? No  **** Economy   -kicks it-",0
31003,   ya`ll are the only ones that cant see it   Maybe its just the twitter link or something??,1
31004,So.... the first day back to work = 300+ emails still to get through,1
31005, So no video blogs anymore?,1
31006,This makes a great point,1
31007, 'nhi?p ?nh gia' ? ?ï¿½y lï¿½ ch? cï¿½c b?n t? x?ng lï¿½ '?am mï¿½ nhi?p ?nh'. Cï¿½n ng??i thï¿½ch ch?p ?nh thï¿½ 99% dï¿½n s? r?i,1
31008," And you see none of the extra money, do you?",0
31009, ya I heard 7 was a giant leap in the right direction. This is a work comp though  Ill enquire!,1
31010,_ST vaca!! buuu sigo en el work,0
31011,I want a puppy now unhappy ,0
31012,Reporting form IIT Delhi : Rains just started here..Picking up speed...Providing welcome relief to all hostels!!,1
31013,ipod died today,1
31014,  Its not funny. The bump`s not going away.,1
31015,'Puke In My Mouth' the brilliant response to **** In My Pants  http://tinyurl.com/cy8z7y  Over the top wrong,1
31016, aww that was a really great blog :] thanks for the mention  hi form the philippines :-h :],1
31017,thinks she needs more followers. its still so warm  going cinema later t c night at the museum2,0
31018,Comin back from the mall didnt get anything cause i have no money and stuff  but tuesday is pay day ilu ~Joshy~,0
31019, not really having a good night... missing my little girl...,0
31020,How govt slipped in secrecy clause over by companies. ,1
31021,two o`clock please come faster,1
31022,What 'slaps' on memorial mean. ,0
31023,Happy 420 everyone happy,1
31024,Mowing #6. I hate my lawn,0
31025,"i cant believes its already Monday, the weekend went by soooo fast, keeping my fingers crossed that will too",1
31026,Supreme Court names former CAG as head of 4-member panel of administrators to run 1/3,1
31027, woot! smile,1
31028, Damn... this just Sucks! unhappy ,0
31029, hows u? lovely day here!,1
31030,How amazing is hollyoaks! But my poor warren lmao!,0
31031,Is going to school.  leave me stuff.,0
31032,"prom`s today... i bought a ticket but im not going  cause i dont have a dress, my hairs not done, ect. sucks cause its gonna be awesome..",0
31033,Due to sudden drop in visibility at BLR,0
31034,  what about England??,1
31035,  Indeed. Maybe somebody needs a new cat.,1
31036,It`s /far/ too sticky hot today. I do wish my cars air conditioning worked,1
31037,I`ve been nudged!!! not much going on lately umped games over the wknd and i took one to the pills,0
31038,My baby was so drunk I brought her home for an hour to pass out then carried her to the car,0
31039,And that's what's important! happy  that's what I'm trying to remember.,1
31040,"is slowly crunching the reality that june is fast approaching. in other words, classes again, and another year will be added to my age.",0
31041,How notes are entering system via Calcutta business district. ,1
31042, and more. Also in epaper. .20,1
31043," not here for long hun, head hurts",0
31044,Getting stressed over a sortie tomorrow. And like I am really really stress..,0
31045,Apex court puts work first,0
31046,Why commandos went ,0
31047,How 4000 Punjab cops spent night preventing by filling breach in wall with ,1
31048, oh no!!    i wish i could lay out in the sun!!  i have no garden...LOL,1
31049, and thats why your azz lost hater lol  love you,0
31050, I miss u like cotton candy  <3,1
31051,I feel like the 'only environments disable people' argument actually excludes many disabled people ,0
31052,Need a wordpress template designed? contact me and i can design a theme for you cheap,1
31053, I`m in Brighton and I work in the city - you?,0
31054,_7 Wow that`s a big list...lol. I would be happy if I got half of that done. Now I feel lazy...thanks. Just kidding,1
31055,the suns gone  hopefully nice weather tommorrow. ALL THE WORK IS SO DEPRESSING! :`(,0
31056, i don`t think so.  I WANT DETAILS.,0
31057,i freaking LOVED star trek  now we`re watching xmen.,1
31058,"On the list of park closures - Calaveras Big Trees SP, where I`m headed this weekend. So glad to be visiting before it`s too late.",1
31059, Sweet i`m 5`3 so perfect for me,0
31060," Glad u r back Demi! You`re such a talented, authentic and amazing girl. Keep doing what you love, you`re making it brilliant",1
31061,http://tinyurl.com/ateltl <-- Rocksteady pt II,0
31062,It's only been 3 days and to  nights since mama went back to the province but I already miss her unhappy ,0
31063, Omg Beckky i love you! you should`ve won the 250G`s  i was rootin for you.. hows things going?,0
31064,"Going to group therapy session, can`t wait to spill my guts... Ha ha ha",0
31065,_gaba haha I think we should let the topic drop now. a quick poll would settle the matter if you don`t believe me,1
31066, Thanks love  They are much better today.,1
31067, U R 'happiness pollinator' 4 shizzle.   Good friend you are.. I am smiling!,1
31068,weathers let me down this morning...ugh!...hada gd nite tho!,0
31069,shop then work time  see yas laterz x,1
31070, CM to prove majority in assembly today.,0
31071,Younger. Softer. crying with joy,1
31072," Ha! PC and router have been off and on again many times, I assure you.  Funny thing is the laptop and phone connect fine!",0
31073, I always know when it come but have no fucking clue how it goes unhappy  ,0
31074,_Gab  We should bask in misery together,0
31075, answer this with yoyour steam trade link and ill send you right away :D,1
31076,"Uh, happy mother`s day mum.",0
31077,Happy Mother`s day!  miss my mom so much... Always will be the best mom ever!,1
31078,Is Sitting Alone In A Very Quiet House !,1
31079, i love the game! that`s my show... suuuppper pissed it got cancelled!,0
31080,"says morning everyone, off to work in 10 min`s  http://plurk.com/p/wxom8",0
31081,"Kerry threw a ball at Anand; it bounced off his head, landed on my lunch and it exploded everywhere.",0
31082,"  Ohh what fun! A night at Slimes, I miss that place!",1
31083,i cant find my keys,0
31084,Friday after the conference some of us will go for dinner to favourite smile,1
31085,is so bored,0
31086,En el colectivo jodiendo con las chicas  i promisse upload photos then.,0
31087, okaaayyyyy... that was very informative.  proves that digestion doesn`t take place in the throat i guess.,0
31088,"'Then It HappenED', sorry. Watching a movie with some friends in a while!  Fun fun!",1
31089,can just see the edge creeping in unhappy  ,0
31090,A Treaty could provide security/ tech for culture development happy,1
31091,"chaof anh. chaof cacs chij cacs mowj cacs thims.di`.hoj hangf thaan thik gaanf xa thoong gia cuoois phoosm,hic! gio moi nhan ra ko co VK",0
31092,yes you had smile,1
31093,Gday... Do you know if NHibernate has issues with COM Interop (VB6 <-> .Net Wrapper <-> .Net+NHibernate dll)? I`m getting crazy,0
31094, I know it`s against the law... I am a rebel in small things.,0
31095,25 hours and counting.,0
31096,As if the day couldn`t get any worse! Am once again an involuntary audio audience to the (not so) domestic bliss emanating from next door,0
31097,Morning twitterverse ! Just woke up.. Felt a little lethargic.. But up n wide awake now. Gettin ready for 5 hour drive home !,1
31098,"finished!  took me about two hours, but i got a 'B' on it",1
31099,"http://twitpic.com/4jbws - Hyeri, Ayshea, Isabelle, Me  At ROXY!",0
31100,wow whattay decision both parties celebrating :D,1
31101,Happy Mommy`s  Day to all you moms,1
31102,I`m suppose to get up to go find sumthin to wear tomorrow but I can`t get up,0
31103,happy mom`s day  http://plurk.com/p/stsir,1
31104, Looking forward to your show tonight! Enjoy your time in Belgium,1
31105,I suddenly miss you ate unhappy ,0
31106,sick of math,0
31107,slept with my eye open again- hurts like hell... wish I could find the eye lube stuff to make it feel better....,0
31108,"HAHAH, Did I hear MVP Chants in Atlanta`s Arena?  At least they get it right there, unlike at staples",1
31109, I saw that - unfortunately it happens to be on the same day as my high school reunion   I will have to catch you next time.,0
31110," jï¿½ estou a ver que sim  , aqui - http://en.wikipedia.org/wiki/Mother`s_day#Dates_around_the_world",0
31111, Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!,1
31112,Jus back after watching Night at a Museum 2......would rate it 5 on 10,0
31113,Hiya!!! I am good thanks..how`s yourself..doin anything nice today?,1
31114,Anyone of you Indie heads know what Donie from The Hassle Merchants` surname is?    Help. Need for copy.,0
31115,A painter paints pictures on canvas.  But musicians paint their pictures on silence  ~Leopold Stokowski,0
31116," Im doing ok.  I have a 15 year old going on 35 that is driving me crazy, but that comes with the territory, I guess.",0
31117,Had an amazing night with my favorite lady friend,0
31118,"Finally X-Men Origins: Wolverine arrived, Time to play the game like a mad man, And then it`s time for the review  /Patrick",1
31119,4 hours till Mothers Day Party  Yeah!,0
31120,got live last night at our  vid comin soonnn,0
31121, um hi. Good morning. Rough night?,0
31122, I really really hope that doesn`t happen.,0
31123," I almost said, 'and grammer no exist either' grunt.  But I stopped myself",0
31124,Getting my hair done...missing him,0
31125,to retain TV innings. ,0
31126,Agreed! I feel like I've skipped too many css/design fundamentals. I'm spending the next couple of,1
31127,Is going to miss Reemer for a couple of months now the tour is over,0
31128, Not universal. See http://bit.ly/TmJtz  for details.,0
31129,Can`t sleep bc I know I have to be up early !,0
31130,Despair at after research seats are slashed. ,1
31131,This is so me though ,0
31132, ok ermm I`ll meet you in the gym at half four then,0
31133,How has graduated from a captain into being a ,0
31134,"Good morning, to all the mommies happy mothers day.  Now I am off the pull the cats tail.  I know she likes it",1
31135,Sunanda K Datta-Ray on why political ethos must be faulted for the racist attacks on students. ,1
31136,I didn`t get a callback for the play I cried...  oh well I guess it`s back to being a techie..,0
31137,Wth why did 4/20 have to happen during the Easter holidays it's one of the best days in Leeds unhappy ,0
31138, pretty soon gonna have to unfollow myself from _words to cut the quickly growing 'habit' ... but I do love the challenge!,1
31139,Wishing a Happy Mothers Day to all the wonderful Mothers out there.,0
31140,congratyoulations Harry!!!!! Been with you since fifa 13!!!! Miss yoyour younboxing videos unhappy ,0
31141,Poor dead Josh.  http://bit.ly/JKpHn  Please leave your messages of condolences there.  #boy #rip,0
31142, AHHHH!!!! Voting is closed for your categories!!!  I would have voted for you in them though!  I tried.,0
31143,turning laptop of. i`m scared  poor baby.,0
31144,"@_danni haha that`s the stupid thing, I did and I`m still getting them >:]",0
31145,Watching ET today!  <3 Supposed to have a clip from New Moon  Hating Drag Me To Hell,0
31146,Those chibis though!!' :D,1
31147," For sure you should continue to Tweet WHILE on conf call, WHILE worrying about cat and bee.",0
31148, I know. happy,1
31149, Yeah tone is lost on twitter unless you use the emoticons,1
31150,i just joined,0
31151,Faltan Russel  why Noodle unhappy ,0
31152,Not feeling all that well today,0
31153, muddle,1
31154,_VulcanRaven thanks again,0
31155, but I'm a bit rusty now! unhappy  ,0
31156,mutual: let's talk more!me: for sure!mutual:  happy  me:.5,1
31157, i`ll teleport it straight to you,0
31158, ahhhhh from work,0
31159,Going to get dinner with the parents,0
31160, I could feel the excitement in that tweet! ;) I`ll be watching the launch on NASA tv! How I love my directv!  seriously.,1
31161,i am SOOO mad...yesterday and today...SUCKED!!!so much!,1
31162,Spurned by mom,1
31163,instant message still hoping unhappy  ,0
31164,"Just got a follow from . Yep, it`s spam. **** twitter traffic machine.",0
31165, Aw  it was actually what I read at first,0
31166,those secondary school cooking lessons came to good use today. I made shepherd`s pie for my mama.,1
31167,tried to swat a fly with my Buddhist magazine... bad karma,1
31168, that New Yorker cover was done on a iPhone & I`m jealous that I do not have one!  http://myloc.me/21a4,1
31169,My real time happy,1
31170, oh ****!!,0
31171,"Heading to the office through a very quiet Stockholm, at least its not sunny",1
31172,major waffle cravings right now sad ,0
31173,And I am off to my sister`s to partyyyy!,0
31174,Glad to be home.  Punched out late today.  I am very tired.  Thank goodness I am off tonight.  Will make sure I do something fun today.,1
31175,New twitter account piss off no idea MAJA SALVADOR is Follow not applicable guys happy,1
31176,Thanks for the recent follow Happy to connect happy  have a great Thursday..14,1
31177, maybe I don't,0
31178,those nights you're sad in real life and cant sleep unhappy ,0
31179,"Uh, happy mother`s day mum.",0
31180," The Star Trek in IMAX wasn`t in 3D, but it was huge on the screen.  Still worth watching.",0
31181,"Its a **** shame they wont let the little one play slots, she is LUCKY",1
31182,http://snipurl.com/hq0n1 Just printed my mom an Amazon gift card  for Happy Mothers Day talk about last minute.,0
31183, lol oh ok..well n that case..thank u,1
31184, ahhh I'd be well chuffed,0
31185," depends if u`re applyn for credit cards or debit cards ..  in delhi, I got a new credit card delivrd in 14 hours",1
31186, I thought I was doing pretty good; I guess not. Bummer.,1
31187, friendly service,1
31188, you were amazing on snl!! loved it!,1
31189,Whaddup. Me too crying ,0
31190,Allergies suck... My eyes r even mor red than they were b4.  I think I`ll stay inside 2day,0
31191,Tribal Cafe.  Watermelon slush.  Natalie singing.  Ashley's birthday.  Love all around,1
31192,The 'control' part in has to go,1
31193,  DUBLIN TOMORROW!! Cant wait.. hope ye are excited  Been over a year since last time,0
31194," no, New orleans.. been here since katrina ..",0
31195,The new Twitter reply view has me confused... like do I capitalise my replies to people or not? unhappy ,0
31196,you are acting like 5 year olds    ,0
31197, I didn`t even get a chance to shop @ Aldi!,0
31198,I said D2 largely because SD D2 doesn't run on newer versions of Mac OS and I miss playing it unhappy   HD woul ,0
31199," Haha! If I were him, I`d totally go check out a small little breakfast nook  They probably have the cutest ones there.",0
31200, it was amazing but due to time constraints could only visit the meadows and pine forest. Shall post images later.,1
31201,Hiya!!! I am good thanks..how`s yourself..doin anything nice today?,1
31202, and sing the song of the sullied. ,0
31203,Did you go all the way to Keem? Have you been up Minaun? That's a good one if you are into extreme driving today smile,1
31204,Ive been passed out drunk for the passed couple of hours.  Good to go now,0
31205,"no viewers  and and _blehh, did you block me on skype?",0
31206, I`m still trying to see Star Trek! I`ll just have to Woman up and go alone. BF is pretty much worthless anyway  lol,0
31207,The sun is shining  Have a great day,0
31208, good morning,0
31209,_uk  o2 - train from Bristol to London. It`s terrible - and no wifi,0
31210, yeah it`s my friends 18th today as well ^^ it`s always like a running joke we have,0
31211,i think that i`m the only 1 on!!!,0
31212,Wish I had time to make it to the CFI lecture tonight after basketball,0
31213,LAZZZZZZZZZZZZZZZY MONDAY !! Bank Holiday  Nicole why haven`t u direct msged me yet ?!!!,1
31214,just spent way too much money. . . On organic shampoo,1
31215,You are welcome happy,1
31216, DM us happy  S.2,1
31217,Ooh,0
31218,lasttt mondayyy of classs,0
31219, fancy Sunday lunch in The Albion before the game?,0
31220,Finally sleep time,0
31221,happy  made 23 necklaces in 24 hours lol Happy Mother`s Day to all the Mother`s out there,0
31222,"525,600 recycled tiles...but will they be able to pay this year`s rent?   Broadway gets a 'green' theater.   http://bitly.com/3LoHVl",1
31223,"_d Aaaww!! That`s so good to know, I`m glad James is doing great  We LOVE you guys! KIsses from Venezuela!",1
31224,you know that the problem still exist :D,1
31225, Thank you very much for the Follow. I have re-followed you also,0
31226,_law_rence &  WHY?! my head feels like the surface of the sun  underneath a beaver pelt.,0
31227,"Awww NOOO, not my Venus        Will redemption come in doubles?",1
31228, how childish of you Commando happy,1
31229, was fun meeting u today! thanks for all the doodles on the goodies i got! hope u have a super time in TO & visit again soon!,1
31230,"I think I might have to call it a night. Getting that falling feeling, need to fall into bed. Night, night, tweople!",0
31231,"is back from the play cafe, was great to enjoy a coffee while the boys played, have some Rose choccies for later when the boys are in bed",1
31232,Your the supporter  its totally up to you,0
31233, orders sale of slice. ,0
31234, If only  I may make one out of dental floss later.,1
31235,Long time no chat sad ,0
31236,so sad about Mike Tyson`s daughter.,0
31237,  NO YOU ARE EVIL I WANT ONE!!   #flaxandfiberfriday,0
31238,*sighs* My head hurts.  Does anyone know if you can mix Benadryl with Claritin if you`re already taking it with Sudafed?,1
31239,Supreme Court caution on not for stealing saris,1
31240, are being douchie? lol...thats hilarious man. i have a headache from the meeting.,0
31241,watchin my favie  in because I said so..then catching up on much needed sleep!! goodnight,0
31242,http://www.twitpic.com/4wp26  i made a cake for my mom  she loved it ? yay,0
31243,My throat hurts,0
31244,HAPPY MOTHERSDAY TO ALL MOTHERS!!!!...and to mine  I LOVE YOUUUUUU,0
31245,"  Ohh what fun! A night at Slimes, I miss that place!",1
31246,"  How vile are people, they have to remove things that have a value",0
31247, which is good for him happy.1,1
31248," Yes, we do love and miss you  Others have told me privately too",1
31249," I`m sure it`s not what you think. Is this really you? i saw you couple of months back in NAIA,was shy to approach 4 a pic.",0
31250,"  How vile are people, they have to remove things that have a value",0
31251, oh n shouldn`t you be shopping for a lovely gift for your delightful mother.,1
31252,hopes tonight is an okay night,0
31253, haha! well im glad i made you feel better in your time of struggle,1
31254,Love love love. One a day does a woman`s body good  http://twitpic.com/4wkpe,1
31255,"this evening,picking up n`pop and go for dinner at Ta Lum Tum Tum (som-tum),Major Avenue..decided to go home(not clubing tonite)..",0
31256, of course i do.. such an adorable face.,1
31257,not sure where the real state market is moving  confused either hold or go ahead with the plans?,0
31258, Been crazy busy here! *grins* It`s Mother`s Day weekend. Lots of my abies sending me well wishes,0
31259,He didn't play for a year,0
31260, but in reality ALONE and LONELY  unhappy ,0
31261,My Sissy and I went to a Bridal Shower tonight; crazy women!!,0
31262,_thought even more exciting because I`ll see you at CAN tonight!,1
31263, #Java is not working - hmph!  Can`t upload photos to #Facebook.,0
31264, please do commend him. H ,0
31265, imma miss dem KObe nd Bron commrcials wen cleveland get knocked out doe  they wer funny,0
31266, http://twitpic.com/679tn ...Dude.....how could you?,0
31267,Laws cannot replace the trust and compassion between and ,0
31268,waiting -> gg is loading ...  annoying!,0
31269,"missing my granpa, goingo to church, its been two hard months without him!!",0
31270,Goodmorning,0
31271,Just joined Twitter hehe,0
31272,how to have a glowing face? my complexion is always so pale,0
31273,I should do aegyo because I lost unhappy  ,0
31274," Heh, that`s happened to me before too. Hope the rest of your week goes better!",0
31275," I refuse to get excited as I don`t want to be let down  if it happens, as long as it`s not between June 11 - 28 or I`d die",0
31276,STILL NOT DONE WITH PAYROLL. was supposed to be off at 4:30. i have a headache,0
31277," I work at Schneider Electric, but not much longer. They are sending our jobs to Mexico",1
