,Message,Target
2906,Jonny you and your poor legs make me so sad unhappy  hope you're okay,0
2907, a riot refugee's resolve and more. Also in epaper. ,0
2908,Damn you both,0
2909,In 7Days: Modi's rule by twitter,1
2910,And you were there happy,1
2911, to explain.,1
2912,Awesome recommendation Jess! Listened to the,1
2913,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not.4,0
2914,Naeem Bokhari says... Mian has gone !! are so cute NB happy  But NS is ugly evil.,1
2915, Jin was spotted at Everland today. Nice to see them having a break after the US tour happy,1
2916,Die evil raven! :D,1
2917,How the formidable Madame of Calcutta's runs her business. ,1
2918,Sciatica. What a monumental pain in the arse. unhappy ,0
2919,Jyoust hyoug me,0
2920,Made new logotypes for Really fun to work on  You should follow if you want to keep yourself updated,1
2921,Haryana's have called off march to and siege of  Parliament. ,1
2922, just kept going unhappy  ,0
2923,Urban growth threatens kidneys -- that are world's largest waste recycling system. ,1
2924, and more. .7,0
2925, nachnis of fighting for rights in and more. ,0
2926,i love you but I can%27t be arsed i don%27t know why people keep saying it unhappy ,0
2927,no pressure happy,1
2928,I'm sorry but people have to  make a living happy,1
2929,I honestly think that their just trying to get rid of me and make a mockery out of me in my Town because i just wont admit it. unhappy ,0
2930,Re-polling underway in 8 assembly constituencies which went to polls in 1st phase on March for ,1
2931,Dumbing down of popular entertainment is an important issue.,1
2932, instant message in a lot of pain and the school doesnt allow my to have my pain meds unhappy ,0
2933,blocked by christensen.another notch on the belt. happy,1
2934,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this.1,1
2935,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this ?.5,1
2936,FM to table today in ,1
2937,20 IAS officers in including Principal Secretary Information Navneet Sehgal,1
2938,my friend is such an egg,1
2939,IS terrorist in Lucknow: to make statement in on UP,1
2940, I want to quit fighting any type of election: Irom Sharmila after losing her maiden election in (ANI),1
2941,How slashed research seats,1
2942,I need Cue something that would make me smile....I'll be waiting...:( ,0
2943,The best community gathering coming up! We're full,1
2944,happy  Me too I hope,1
2945,i'll try sad and yes i am unhappy ,0
2946,Would really like it if the coandsole versioands and got the update to makr it like the Steam versioand. =(,0
2947,3 killed,1
2948,She loved Beth so much unhappy ,0
2949,Rock fossils in have clue to on Earth. ,1
2950,So Happy It's Thursday*,1
2951,I only just absorbed that I'm not going to get to laugh when he gets 2000 votes. unhappy  ,0
2952,trop retard sad ,0
2953,this wasnt meant to sound ano sad ,0
2954, but in reality they're just patches of dusty dirt unhappy ,0
2955,Post-show blues are hitting hard. unhappy ,0
2956,Palaniswami wins trust vote in with 122 MLAs voting for his govt after a chaotic day. Earlier; ,0
2957,Guess what happened after said he is 'adopted son' of ,1
2958,Development of all,1
2959, the famed has to conform. ,1
2960,Garg rapped for post ,1
2961,I'm a Japanese Directioner :D,1
2962,Thanks for the recent follow Happy to connect happy  have a great Thursday..22,1
2963, rather,1
2964,Supreme Court terms as 'unfortunate' the grounds cited by Bengal govt in its plea against HC order asking CBI to take over case,1
2965, now I need a different pinned tweet unhappy  ,0
2966, buy or do anything that supports Canada until,0
2967,Bounty on Savarkar on Yamuna damage bill,1
2968,How returned to a warm welcome in ,0
2969,Top officer speaks up against how innocent are victims suffer. ,0
2970,India's list,1
2971, Modi's bug,1
2972,BJP worker stabbed to death during local temple festivities at Mukkattukara in Kerala's district,1
2973,An inspiration in all aspects: Fashion,1
2974,Wake-up call for Trump,1
2975, and more. Also in epaper. .48,0
2976, I know. happy,1
2977,JP Yadav on rebranding of ,1
2978,MP Sushmita Dev's plea to keep out of takes wings online. ,1
2979, say sources.1,1
2980, Indian heft for Pope,1
2981,In Bihar meet,1
2982,When i got doubts about my summer happiness. Why zcc? unhappy ,0
2983,As Nani in lies unconscious,0
2984, Delhi  Uttar Pradesh in view of ,1
2985,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways .6,0
2986,i'd rather be sailor uranus but chibiusa but if thats everyone says i am unhappy  rip,0
2987,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.12,0
2988,happy weed day without them is not the same anymore unhappy ,0
2989,South Korea's Constitutional Court upholds President Park's impeachment ,1
2990,Dispo 3LANs happy,1
2991,so my hair iand suandlight versus ando light but I waandt to chaandge it and I duandando if I waandt to go darker or bloandder sad  please help (po ,0
2992, a mutiny: It's versus Sasikala. ,1
2993,Mohandas Pai backs Murthy against COO pay hike. ,1
2994,We all do unhappy  Pizza in Taiwan! Its like a swift,0
2995, no offence :)** Don't want to hurt anyone. All i,1
2996,That's kaki no tane and it's amazing! Foyound a place here in Germany where you can import it! :D,1
2997,Mystery over data,1
2998,Powerpoint'te mi hazirladiniz post'u unhappy ,0
2999, Mukul Kesavan on 3 Ds,1
3000,This makes a great point,1
3001,there're time shinhwa do/did something,1
3002,There you guys. Read it for once at least. crying with joy,1
3003, prices slashed,1
3004, and hijabs stand for not radicalisation.  ,1
3005, but no arrests yet. ,1
3006,happy birthday crying with joy  yoyour so so cool and i hope yoyour day goes super good,1
3007, cash lock on JNU students and more. Also in epaper. ,0
3008,Tamil Nadu waits,1
3009, .2,1
3010,After law to check private hospitals,1
3011, upper-caste,1
3012,I miss Temperance Brennan and Seeley Booth so much unhappy .1,0
3013, and share a bugbear. ,1
3014,Menu at dinner: praise for And more praise. ,0
3015,co,1
3016,what a great thing to be sad about unhappy ,0
3017, CM to prove majority in assembly today.,1
3018, DM us happy  S.1,1
3019,Hello I am getting cyber bullied by do something about it unhappy ,0
3020,YES!!! Neil Gaiman for life! :D,1
3021, in India's protected forests have it all planned out,1
3022,Thanks for the recent follow Happy to connect happy  have a great Thursday..17,1
3023,Hey thanks for being top new followers this week! Much appreciated happy   Want this ?.1,1
3024,Parties led by can't seem to look beyond family for top posts.  ,0
3025,LIVE: Ruckus in assembly over 'secret ballot' demand,1
3026, but the customs of Argentina that fill you with paperwork unhappy ,0
3027, I was a mess. I went to bed feeling numb it was awful unhappy ,0
3028, 5% on Rs 25000-50000,1
3029,Hi Mr. Yen! Will you be doing any signings in New York some day? Your a great role model happy,1
3030,leftist who became minority voice ,1
3031,to  beautiful ladies and so full of fun and body confidence. .. then on the s ,0
3032,In few tears for father of 3 killed by stones. ,1
3033,Rose come to him! He's really your enthusiast :-D using SO MUCH not SO MAY!  :-)~~~,1
3034,I just finished gym,0
3035,online shopping timmeee. anyone got good site suggestions? happy,1
3036,tulips are my favorite unhappy  ,0
3037,Winners of awards at The Telegraph's - Advantage 2017. ,1
3038,Nothing could be better happy,1
3039,How to stop (and loot) a express with just a coin. ,1
3040, love it unhappy ,0
3041,British police probing background of terrorist. ,1
3042,Rt for an indirect from and me happy,1
3043,This is so damn touching. unhappy  ,0
3044, .1,1
3045,have to work unhappy  but i'll see you tomorrow!! ,0
3046, Brit-bashing,1
3047,this is jimin to yoongi unhappy  ,0
3048,UP female cops take selfies while guarding acid attack victim in hospital,1
3049,Join us this Saturday to celebrate our Earth by planting seedings! Head to our FB page for more information. happy,1
3050,Be happy,1
3051,thanks for the recent follow. Much appreciated happy  - I sent this with,1
3052,In BJP could face backlash. ,1
3053, again. .1,1
3054,Perch on the peak,1
3055,Art of Living's fights back over Yamuna floodplain damage,1
3056, hotel fire in Calcutta,1
3057,Helloo :D Best damn avocado (Batsyy_),1
3058,This week Marilyn pops by and get's down and dirty  happy  Cum see!,1
3059,No more good conversations here unhappy ,0
3060,From panchayat to Parliament seems to be boss Amit Shah's goal. ,1
3061,I lost one import quizzz unhappy ,0
3062, sob. unhappy ,0
3063,Bengal law that singles out may keep out investors -- and critical cases. ,1
3064,Supreme Court says it will auction Aamby Valley project if money is not paid by and others.,1
3065,The latest lacked an economic philosophy,0
3066,Swear I just walked past haha,0
3067,What results mean for others. ,1
3068, muddle,1
3069,Ummm announced a new show in Buffalo! He should ask to be an opener! happy,1
3070,Good Morning Peady,1
3071,we finally got jinyoung to wipe it for jaebum himself but their precious son blocks it for the world to witness it,1
3072,Hi Carlo! I'm okay nmn. Howdy? happy,1
3073,Small fishie died unhappy ,0
3074,I'm all fucked up right now unhappy ,0
3075, [PLEASE RT] he'll buy me a blinking taehyung headband.2,0
3076,sometimes at night i feel scared and vulnerable crying ,0
3077, say sources,1
3078,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways .7,0
3079,In a bahu makes a demand. ,1
3080,Former captain Michael John Clarke on strengths of a team,1
3081,Thanks,1
3082, IAS officers insist. ,1
3083,Why African envoys are upset,1
3084,HRD to stop funding research on  social exclusion,0
3085, Bengal private schools in a fix,1
3086,Thanks for the recent follow Happy to connect happy  have a great Wednesday.,1
3087,Govt appoints directors of ten Indian Institutes of Management. ,1
3088,Issa Throwback. happy,1
3089,That is super scary unhappy ,0
3090,Death by currency,1
3091,Bae's not here unhappy ,0
3092,keeps key unchanged-- repo at 6.25%,1
3093,Hey screenshot sainyo  . Hmm tumagal sana us . Stay what uu are . Im always here fr uu no matter what  . Luv uu so mats ,0
3094,thanks for the recent follow.1,1
3095,we left it all unspoken,0
3096,Oh no unhappy ,0
3097,Ah,1
3098,Thanks for the recent follow Happy to connect happy  have a great Thursday..12,1
3099, w,0
3100,Rahul says afraid,1
3101, laddoos  winners,1
3102,Suddenly,1
3103, killed in airport by to  women with poisoned needles.,1
3104,You kills me crying with joy,1
3105,Finals are next week unhappy  wish me luck x,0
3106,They have a whole Japan tour ahead of them.. One that will be quite brutal on their already tired bodies. Boys unhappy ,0
3107, maybe coffee is not for you unhappy ,0
3108,I should do aegyo because I lost unhappy  ,0
3109,unfollowing bye happy,1
3110, and mag refer kana rin sakanila nice game,1
3111,A7atein Because One 'A7a' Just Isn't Enough ({}) :D,1
3112,Same happy  I'll see closer to the con but it's no more than five or so. Lol same :D,1
3113,Don't mention it! :D,1
3114, Ram Madhav tells ,1
3115, I really liked  happy,1
3116,When can you notice me.  unhappy  what?  ,0
3117,ED issues notice to for violation of provisions to the tune of Rs 73 crore in IPL.,1
3118, Bihar to tell why govt rejected an idea. ,1
3119,CRPF's commandos return to their unit. ,1
3120, guns for BJP,1
3121,keep being you,1
3122,117 acquitted,1
3123, and more. .3,0
3124,Yes! With subtitles only happy,1
3125,stay cool ,1
3126,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this?.1,1
3127,Limits on Cash withdrawals from Bank accounts and ATMs - Restoration of status quo ante,1
3128,How govt slipped in secrecy clause over by companies. ,1
3129,Full expected in a month or two: Arvind Subramanian.,0
3130,for my 2000th tweet i'd like to say i love donghyuck :D,1
3131,see the next tweet! I did about 5 different things while keeping very calm,1
3132,You deserve a vacation happy,1
3133,I love you waaaaay more baby unhappy  you're the sweetest and most adorable little angel,0
3134, Modi's call for orphans trafficked,1
3135,oh my god it's raining where i live too crying with joy  AND STOP OMG I WANNA CUDDLE HIM NOW,1
3136,Jae celebrating with Sheena Easton after the triumphant opening night of 42nd Street in the West End! happy,1
3137,Thank you unhappy  i need a certificate signed from God,0
3138,When will you say hi sunshine ? unhappy  ,0
3139,to retain TV innings. ,1
3140,Growth of 8 core sector slows to 3.4 pc in January compared to 5.7 pc in the year-ago month.,1
3141,Research seats at hit again as regulator tightens rules for guides. ,1
3142,In Bengal Trinamool vote share goes up,1
3143, 24-20 unhappy ,0
3144,For those asking,0
3145,keep loving Deepika ,1
3146, much appreciated happy  (Want this for It's Magical!,1
3147,The world is so big. Too big for our problems and worries to take over our world. There is much to smile for happy,1
3148,changes stance from accommodative to neutral.,1
3149, ministers: transport minister Nitin Gadkari after Cabinet meet. ,1
3150,Follow  to a Saga diary and a year's worth of Saga pens :)TCs,1
3151,Nice! Some really nice stuff there! Mostly black dresses which i won't get away with for a June wedding though unhappy ,0
3152,Claaaaaaaaaaaaasse ! ,0
3153,Supreme Court quashes criminal complaint against cricketer for allegedly depicting himself as on magazine cover.,1
3154, she might have dressed a bit better.,1
3155,I know how you feel,0
3156, killers to hang,1
3157, pill for schools,1
3158,Cops dug out these to  healers who were buried alive for practising ,0
3159,ill be at work just a second come on unhappy ,0
3160,Bihar CM cites siltation threat of barrages on National Waterway. ,1
3161,diary items  ,1
3162,You too my friend. smile,1
3163,What did for some stretches of highways (to save bars?). ,1
3164,Its not organicthey'll shoehorn it inbut plot  character developmentMCU netflix has lesWhat support ,0
3165,Why farmers are dumping crop. ,1
3166, and more. Also in epaper ,0
3167,India's foreign secretary to visit next week for 'frank' talks.   ,1
3168,i miss you huhu so busy unhappy ,0
3169, tests autonomy waters. ,1
3170, can't believe he will be year for next year unhappy  We're becoming old HAHAHAH :v,0
3171,cant speak japanese ::(,0
3172,It will be at random on twitch happy,1
3173,But I'm lonely. unhappy ,0
3174, carcasses found at home of govt doctor into drugs. ,1
3175, and welfare,1
3176, govt sparks traffic chaos with plans for grand gate in ,0
3177,Sorry I didn't make it to the book drive yesterday couldn't get outta work unhappy ,0
3178, is -- and not to blame for stipend crisis faced by 4000 scholars? ,1
3179,Hey thanks for being top new followers this week! Much appreciated happy.3,1
3180, man. : ( ,0
3181,yes instant message sad crying ,0
3182,Govt drops plan to slip in pseudo ,1
3183,heeeeey notice me unhappy ,0
3184,Twist in case,1
3185,Feeling bad unhappy  with 89 others,0
3186,soph please don%27t win again unhappy   jk.. good luck i think you will draw a good poster,0
3187,if anyone needs me I'll be on my vent unhappy ,0
3188,Lets hope a VIP does this good deed. I want to watch this too . They shouldn't have done thi ,0
3189,NGT punches holes in Delhi fuel supply chain with ban on old tankers.  ,0
3190,Share the love you're top engaged community members this week! Much Appreciated happy,1
3191,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Get FREE?.1,1
3192,Only to  ways to tackle world's says Prabhat Patnaik. ,1
3193,I hope it was great ,0
3194,your an inspiration to everyone Miss Jones happy,1
3195,sadly I'm not unhappy ,0
3196,fuckin' headache everyday unhappy ,0
3197, greatness means winning the says Sunanda K DattaRay. ,0
3198,That would be a great trick happy,1
3199,KissWard tagline:tweet with us Pans :)NoOneCanSTOP KissWard,1
3200,Rare species says hello after a century. ,0
3201, student stir to intensify- strike today ,1
3202,yeah unhappy ,0
3203,How has graduated from a captain into being a ,1
3204,I caught a cold. unhappy  It seems I've got tired than I expected....,0
3205,I congratulate Shri. Narendra Modi and the BJP on their victory in Uttar Pradesh  Uttarakhand,1
3206,pamura isa because in this very moment,0
3207,7 coaches of Meerut-Lucknow Rajya Rani Express derail near Rampur,0
3208,Her back unhappy  .3,0
3209,U.S. to review lifting of sanctions on Iran: Tillerson ,1
3210, Jewish Nobel for Little stars,1
3211,your always welcome thank you sa treat sa susunod ako happy,1
3212, i was telling you to read a book today. knowledge is power. knowledge is growth. kee.1,1
3213,Autograph book at the ready,0
3214,before anyone else we ass hole unhappy ,0
3215,mutual: let's talk more!me: for sure!mutual:  happy  me:.8,1
3216,Shashank Manohar quits And how! ,1
3217,4/The pilot project for Green Transportation across National Capital Region is the next such service being introduced on,1
3218,.Thanks so much for the RT.1,1
3219,Let me eat that cake! :D :P,1
3220,Haha mate its all good I love a debte I just wished the center ,0
3221,Indian medical body moots for handling after successful trials in Tamil Nadu. ,0
3222,Will strike at decodes draft order.  ,1
3223,Guess who's not getting a unicorn frappuccino because they're sold out unhappy ,0
3224,Oh,1
3225,Joy we should get him back  ,0
3226,So I may be one of those workers who are not properly compensated unhappy ,0
3227,penge damit unhappy ,0
3228,'Good things will happen,0
3229, ok? :D,1
3230,What happened when security agencies argued over need for tagging ,1
3231, wants CISF presence,0
3232,Delhi to airlift to if blockade is not lifted. ,1
3233,I miss Temperance Brennan and Seeley Booth so much unhappy .2,0
3234, you don't ever have to thank me J hunt,1
3235,Teaser coming out today at 4pm!Story,1
3236,115 crore in the same period a year ago. ,1
3237,FinMin Arun Jaitley given additional charge of Defence Ministry following Manohar Parikkar's resignation: Rashtrapati Bhav,1
3238,1st day of JA Entertainment's Marathi Film Savita Damodar Paranjpe Have been a big fan of this story. Finally get,1
3239,i really want one of those iconic jimin stripes turtleneck shirt unhappy ,0
3240,Some of its men have friends across border,1
3241, Bihar  Jharkhand for nice try filling police vacancie,0
3242,AVI for my man :)Phone made like always wink.1,1
3243, says isro official M Annadurai ,1
3244,he could be whatever,0
3245,Justice faces Supreme Court,1
3246, this looks awesome! Id love to see a VN like this :D,1
3247, a test of politics. ,1
3248,Why renamed places in ,1
3249,Amit Roy on how Maneck Dalal launched International. ,1
3250,MUZ U MORE,0
3251,This happens ALL the time!  unhappy  ,0
3252,In so much pain. My eye hurts unhappy  ,0
3253,Modi's gesture for BJP's spot,1
3254,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not.5,0
3255,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this.5,1
3256,Aww I was trying to cheer you up unhappy ,0
3257,Am bored and kandowiandg I have ando plaands for today is makiandg me eveand more bored unhappy ,0
3258,Some diplomats worry over choice of as chief minister. ,1
3259,My bed is so comfortable I don't want to get up unhappy ,0
3260,Hi guys! :)We're looking for to  bartenders/mixologists to work with us at an upcoming event. DM us,1
3261,Government cannot make mandatory for extending benefits of its welfare schemes: ,1
3262, asks govt,1
3263,India's Supreme Court shuts highway booze hatch. ,1
3264,Give away Random RT! for a chance to win a 10USD iTunes or GP gift card! Winner will be selected in a few minutes happy,1
3265,5 kids orphaned: their parents were branded and hacked to death. ,1
3266,3 publishers close suit against photocopying of ,1
3267,yeah sad ,0
3268,? News ? :D,1
3269,Crowds flock to Rowling-Morgan clash,1
3270,SC summons Home Secretaries of West Bengal,1
3271, you've got the message happy,1
3272,Delhi high court orders cop shield for willing drivers; tells strikers to deal with companies. ,0
3273,Roc Boyz sad  .3,0
3274,yes... kind of funny and creepy at the same time  happy,1
3275,Sixth spot not applicable Team! Higher pa! :)KISSES TheFashionIcon.4,1
3276,Thankfully I didn't have to chop it myself,1
3277,i miss hoseok unhappy  ,0
3278,7 arrested in attack probe. ,1
3279,A fish killer going to be pressed younhappy  I the hoe of today you were a  GOOD person ,0
3280,Remember- vocab knowledge is worth 75% of your grade! Will announce winner tomorrow morning at 10am! happy  15 to purchase! happy,1
3281,From old a street directory,0
3282,my favorite hobby is finding the negative in a positive thing happy,1
3283, Gurgaon and Bengal. ,1
3284,unhappy  :/ unhappy   feeling sick,0
3285,Client work for rt and favorite happy.2,1
3286,Pak terms for access,1
3287,Speech-to-text doesnt understand my accent or Irish names unhappy ,0
3288,Good morning every one.2,1
3289,Close up of the animation 3I will post the second part soon! happy,1
3290, road to economy,1
3291,Released my 3rd episode of programming for everyone! Be sure to check it out happy,1
3292,How Prime Minister made himself the man to beat in ,1
3293,Sonia Sarkar on how nationalist studies are sprouting across campuses. ,1
3294,3 gardens make a mark at US meet.  ,1
3295,Roc Boyz sad  .2,0
3296, we've invited 24 people to propose visions of the future. Jom happy,1
3297,Assam lawmaker wants national body to save the ,0
3298, keeps 36 portfolios for himself. ,1
3299,Evet happy,1
3300, and more. .6,0
3301,General known for sharp questions will be Trump's new top security adviser ,0
3302,Alaye give me iphone7 or dollars for my birthdayDo normal abeg,1
3303,Facing arrest warrant,1
3304,Nadu Governor invites Edappadi K to form government at the earliest.,1
3305,THIS RIGHT HERE.aren't you happy you don't have [x]???NO. BECAUSE I'M STILL HERE IN THIS 'CONDITION' WITH NO I,1
3306,What Supreme Court said about welfare schemes and proof. ,1
3307,Thanks for the recent follow Happy to connect happy  have a great Thursday..8,1
3308,i havent been this early to school since last semester unhappy ,0
3309, didn't arrive unhappy  here's hoping tomorrow it does,0
3310,My real time happy,1
3311,thanks for the recent follow. Much appreciated happy   Want this ?.2,1
3312,Happy 420 happy  pass it to your followers!,1
3313, ,1
3314,Bihar extension impacts privacy rights,1
3315,You know what really upsets me? When a stranger on the internet isn't satisfied with the entertainment I provide him for,0
3316, narank 1 ako bcos of yoyou. can you please congratyoulate me even if its already late? unhappy  ,0
3317,Okay lang friend promise meant to be broken =( HAHAHAHA,0
3318,IF YOU ARE READING THIS I HOPE SOMETHING GREAT HAPPENS smile,1
3319,Helloo :D car fox  (ror925),1
3320, and more. Also in epaper. .19,0
3321,Amulya Patnaik has been appointed new Delhi police commissioner. Patnaik is a 1985 AGMUT cadre IPS officer.,0
3322, tells .1,1
3323, quiz for industry,1
3324, it is versus ,1
3325,Its been a good day hey. happy,1
3326,Ouchhhhh unhappy  ,0
3327,Murder of Pune activist fuels fears against revived UPA clause in law. ,1
3328,22 is old unhappy ,0
3329,Congratulations,1
3330, leadership and more. ,0
3331,U4v9rr I wish I had noted the gentleman's name unhappy  but if you find out who he is,0
3332,Apka Apna Awam Ka Channel Frankline Tv Aam Admi Production Please Visit Or Likes  Share :)Fb Page :...,1
3333,thanks for the recent follow. Much appreciated happy  Want this ?,1
3334,I only just absorbed that I'm not going to get to laugh when he gets 2000 votes. unhappy  .2,0
3335,NMD R2's so ugly unhappy  ,0
3336,In new TV channel's bedroom journalism on trial. ,0
3337,It's been a year haha unhappy ,0
3338,Superstar thanks so much for the kind words! Look forward to seeing you soon buddy smile.1,1
3339,Chaos in over call for secret vote. ,1
3340,Yesterday's faci so cute! But he 30+ :(Today's faci is old eeyer,0
3341, scenes from drama,1
3342,How broke ranks with other bodies in east,1
3343, DRAGON  MORE! OMG :D,1
3344,That would be a great trick happy.2,1
3345,I miss you crying ,0
3346,Australia,1
3347,A statement on the terrorist initiated incident at Shopian,1
3348,19 days of school left happy,1
3349, Pakistan's 1st woman foreign secy,1
3350, the trauma... of driving without the red,1
3351,- top engaged members this week happy,1
3352,l Congratulate people of UP,1
3353, studies sprout,1
3354, and have yourself a groovy Thursday!  happy,1
3355,Thanks for the recent follow Happy to connect happy  have a great Thursday..15,1
3356,all ready for its poster - when my computer gets,0
3357,A Treaty could provide security/ tech for culture development happy,1
3358,Abha Narain Lambah on her mission to restore Capitol Complex in ,1
3359,civic poll counting to begin at 10 am today; all eyes on result ,1
3360,we finally got jinyoung to wipe it for jaebum himself but their precious son blocks it for the world to witness it.1,1
3361,FAMOUS sa facebook ,0
3362,Make in built in Westward ho! for Calcutta estate. Read ,1
3363, our to  fro flights are affected. As a result consequential delays are expected.,1
3364,Dude,1
3365,1st round of talks held,1
3366,Good news from it seems are thriving at Valmiki reserve. ,0
3367, principal Rajendra Prasad says his heart bleeds over v,1
3368,Super unhappy ,0
3369,Hey,1
3370,Transparency in Looking for India's ranking? Start at the bottom. ,1
3371,younhappy  I'll keep it jyoust for you,0
3372, comforting London fog.,1
3373, ammunition and explosive material recovered after Lucknow operation ends VIDEO:,1
3374,this is jimin to yoongi unhappy  .6,0
3375,.listen to this beautiful video of her si,1
3376,Found use for the sewable LED holder happy,1
3377,When you're late to work because you had to break the news to the lovely lady who cleans the house... crying together unhappy ,0
3378,why are your campervan tickets so expensive? unhappy ,0
3379,New twitter acc. happy,1
3380,Going to CA in July,0
3381,So many cool games and updates release today. happy,1
3382,Sydney tomorrow,1
3383,How offered to help of ,1
3384,Govt to go after militants with 'utmost harshness',1
3385,crying  We're getting VM soon wooo,0
3386,miss you unhappy ,0
3387,Bengal looks at ways to change classification of to bypass order. ,1
3388,Pierces like a bitch unhappy ,0
3389,Not tired and there's nothing to do great combo unhappy ,0
3390, virulent and more. Also in epaper. ,0
3391,Hellooo.. happy  satans-daughter (taylynnox),1
3392,India,1
3393,LIVE: Police given direction to evacuate MLAs from Kuvathur,0
3394,Definitely my arms unhappy  .16,0
3395,Mmmm... the blood of my enemies... happy,1
3396,rt for 13 ffs-it's not much but they're free-legit-free but follow me first to get them quicker-be patient i will g.1,1
3397, and more. Also in epaper. ,0
3398, serious charges absent in varsity press releases appear in plaint htt,1
3399,British Prime Minister Theresa May says she wants to hold early election on June 8: Reuters,0
3400,No Some Bengal traffic cops do the with pen and  paper. ,1
3401,follow us to DM/ mail to ttwebonlinefeed release to any of 3 aggregators on our site under press releases,1
3402,Okey unhappy ,0
3403,Definitely my arms unhappy  .7,0
3404,Why govt decided to merge industries departments. ,1
3405, and more. Also in epaper. .25,0
3406,Foreign journalists in North Korea gather for 'big event' amid tensions ,1
3407,So right! Sir Rob loves to torture us unhappy ,0
3408,Cold as a mother crusher right now. Nearing the end of April. sad ,0
3409,That sucks unhappy ,0
3410,celebrate Hitler's birthday! =D,1
3411,Louis_Tomlinson follow me please? unhappy ,0
3412, you need a direct coffee feed to Starbucks happy,1
3413,Sukanta Chaudhuri on and what it means for Indian ,1
3414,mutual: let's talk more!me: for sure!mutual:  happy  me:.7,1
3415,She also makes some of the most beautiful art (my biggest inspo) All for sale if anyone is interested happy,1
3416, back to square one. ,1
3417,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this.3,1
3418, strategy,1
3419, says  on .1,1
3420,Supreme Court refuses to stay CBI probe into sting in which several leaders were allegedly caught on camera taking money.,1
3421,BJP (13 seats) fails to get majority in Congress emerges single largest party bagging 17 seats in 40-member House.,1
3422,Will return to lake next winter? ,1
3423,Goodnight I love these beautiful boys unhappy  ,0
3424,Becoz if we will depend on your promoting its waste of hardwork to all team who ,0
3425,If you don't actually live then honesty and integrity won't be embraced,0
3426,What teachers at said about her stand. ,1
3427,Even benchmark for pro-poor leader seems to be ,1
3428,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want it,1
3429,OPENING UP TO YOU LOT!RT LIKES WOULD BE LAAAAAVERLY :D .xxENJOY,1
3430, cheer up the new administrator team. happy,1
3431,poor baby unhappy  I hate people .1,0
3432,KP Nayar on why failure to repeal is a wake-up call for him. ,1
3433,While Rahul and Modi trade barbs in UP,1
3434,I want fun plans this weekend unhappy ,0
3435,Pakistan under pressure from ban,1
3436, my dog who my family have had for 18 years is being put down tomorrow unhappy ,0
3437,you still syoure ? :D,1
3438, says  on ,1
3439, music and direction by of my favourites by.1,1
3440,How lawmaker ticked 3 boxes: supremacist,1
3441, I'd say :D,1
3442,Centre allows to prosecute former Principal Secretary of Delhi chief minister Arvind Kejriwal,1
3443,my braces hurt unhappy ,0
3444,Exaseetly what's happening in TN Politisees. This is not to get BJP at all to TN. Game is different. Again,1
3445,I miss it already unhappy ,0
3446,TypingCure,1
3447,where are you now? happy,1
3448,Wanna get a haircut but i don%27t know a good place unhappy ,0
3449,in game you move him to camera happy,1
3450, in addition to his existing portfolios,1
3451,So.1,1
3452,I ordered car yesterday,0
3453, which is good for him happy.1,1
3454, and more. Also in epaper. .3,0
3455,mayes unhappy  .g,0
3456,That's why I say at the end of my videos If you liked it,1
3457,UPDATE: Manhattan attorney Preet Bharara was asked to resign along with other Obama-era U.S. attorneys - DOJ. ,1
3458,Britain is not becoming xenophobic or hostile,1
3459,Swanmen setting up! Pablo is waiting for more news to happen happy,1
3460,Hehe take care Andy friend happy,1
3461,7% voter turnout in Kashmir's re-poll ,1
3462, it's Adore you  ,0
3463,Two Indians kidnapped in South Sudan released,1
3464,Still NO sign - it's a very small area ( Gardens ) and it would be very obvious sad  quite a few eyes now ,0
3465,How is going against the wave of transparency in ,1
3466,U.S. Attorney Preet Bharara is fired after refusing to quit. More here: ,0
3467, paddy fields could be to blame. ,1
3468, positive and loving always happy,1
3469,I hate losing online friends unhappy  it's cruel when people deactivate unhappy  ,0
3470, academic siege,1
3471,How lost its deposit in Rajouri Garden stronghold. ,1
3472,Malik Sajad,1
3473, a troubled life ends and more. Also in epaper. ,1
3474,Hole's in armour,1
3475,dope!! that's a cool word. finally down with the hip young millenial memers smile,1
3476, however,1
3477,when i'm enlisting can please turn up like this unhappy  ,0
3478,congratulations David! Well done Mrs V! Welcome Jessica! happy,1
3479,Shashank Manohar to stay on as chairman till June meet. ,1
3480, Shes fine :)KISSES TheFashionIcon,1
3481,Mine hasn't been sending stuff unhappy ,0
3482, and more. Also in epaper. .2,0
3483,In 7 Days: The BJP's 'good dynastic parties,0
3484,Samsung chief Lee arrested as South Korean corruption probe deepens ,1
3485, cloud over and more. Also in epaper. ,0
